timestamp,T_reator_C,pressao_bar,rendimento_pct
2026-08-07 19:50:00,110.22,7.67,92.35
2026-08-07 19:51:00,75.82,9.52,77.17
2026-08-07 19:52:00,71.16,11.43,71.78
2026-08-07 19:53:00,74.94,6.67,77.03
2026-08-07 19:54:00,91.89,9.20,86.82
2026-08-07 19:55:00,128.50,6.00,90.56
2026-08-07 19:56:00,102.83,10.23,89.56
2026-08-07 19:57:00,115.28,5.89,92.88
2026-08-07 19:58:00,89.29,12.00,84.19
2026-08-07 19:59:00,113.16,5.65,92.81
2026-08-07 20:00:00,127.97,9.80,91.16
2026-08-07 20:01:00,91.47,10.44,86.22
2026-08-07 20:02:00,129.94,6.81,89.98
2026-08-07 20:03:00,108.30,6.78,91.30
2026-08-07 20:04:00,114.92,9.17,91.24
2026-08-07 20:05:00,85.13,9.41,83.40
2026-08-07 20:06:00,108.59,10.04,91.71
2026-08-07 20:07:00,100.66,9.06,88.56
2026-08-07 20:08:00,127.38,6.22,90.16
2026-08-07 20:09:00,124.28,11.47,90.93
2026-08-07 20:10:00,93.80,6.17,88.43
2026-08-07 20:11:00,126.81,8.96,91.12
2026-08-07 20:12:00,123.09,11.44,89.24
2026-08-07 20:13:00,105.42,11.39,89.38
2026-08-07 20:14:00,74.93,6.18,75.42
2026-08-07 20:15:00,79.65,6.67,80.49
2026-08-07 20:16:00,74.61,9.21,75.09
2026-08-07 20:17:00,76.48,7.36,77.98
2026-08-07 20:18:00,128.62,10.12,89.31
2026-08-07 20:19:00,82.73,8.66,81.98
2026-08-07 20:20:00,111.45,6.86,91.03
2026-08-07 20:21:00,108.19,7.88,91.38
2026-08-07 20:22:00,107.87,9.84,90.33
2026-08-07 20:23:00,82.40,10.50,82.06
2026-08-07 20:24:00,104.76,7.59,90.38
2026-08-07 20:25:00,107.53,5.73,89.82
2026-08-07 20:26:00,104.22,7.47,89.52
2026-08-07 20:27:00,81.17,9.41,80.34
2026-08-07 20:28:00,113.38,10.32,91.20
2026-08-07 20:29:00,74.39,11.16,75.28
2026-08-07 20:30:00,105.47,11.73,89.86
2026-08-07 20:31:00,96.18,8.71,89.35
2026-08-07 20:32:00,85.02,11.16,81.95
2026-08-07 20:33:00,118.44,6.83,92.60
2026-08-07 20:34:00,80.55,8.92,79.31
2026-08-07 20:35:00,125.98,8.78,89.55
2026-08-07 20:36:00,123.07,10.38,90.26
2026-08-07 20:37:00,91.64,10.41,85.20
2026-08-07 20:38:00,88.31,7.00,83.81
2026-08-07 20:39:00,78.25,11.20,78.06
2026-08-07 20:40:00,124.98,11.24,90.01
2026-08-07 20:41:00,107.65,11.64,90.58
2026-08-07 20:42:00,71.91,8.20,73.85
2026-08-07 20:43:00,100.66,11.91,87.45
2026-08-07 20:44:00,75.15,10.49,76.11
2026-08-07 20:45:00,104.43,9.57,89.73
2026-08-07 20:46:00,100.54,8.03,89.45
2026-08-07 20:47:00,74.97,10.90,73.83
2026-08-07 20:48:00,118.95,10.35,91.95
2026-08-07 20:49:00,85.74,9.10,82.00
2026-08-07 20:50:00,102.49,11.98,88.29
2026-08-07 20:51:00,108.34,6.75,90.54
2026-08-07 20:52:00,127.74,9.49,90.11
2026-08-07 20:53:00,99.63,7.25,89.47
2026-08-07 20:54:00,125.04,8.20,91.64
2026-08-07 20:55:00,91.29,7.37,86.27
2026-08-07 20:56:00,121.45,7.34,92.32
2026-08-07 20:57:00,84.15,7.64,82.78
2026-08-07 20:58:00,112.45,5.40,90.67
2026-08-07 20:59:00,75.32,5.28,75.16
2026-08-07 21:00:00,129.16,10.07,90.88
2026-08-07 21:01:00,127.24,7.18,91.43
2026-08-07 21:02:00,96.53,5.15,88.64
2026-08-07 21:03:00,101.44,5.57,90.48
2026-08-07 21:04:00,105.87,6.37,91.34
2026-08-07 21:05:00,86.50,5.34,83.62
2026-08-07 21:06:00,110.47,11.62,90.85
2026-08-07 21:07:00,111.91,8.98,93.19
2026-08-07 21:08:00,101.50,7.76,89.80
2026-08-07 21:09:00,78.86,8.73,79.09
2026-08-07 21:10:00,125.15,5.79,89.24
2026-08-07 21:11:00,76.90,9.91,76.07
2026-08-07 21:12:00,107.75,11.79,91.85
2026-08-07 21:13:00,76.19,5.91,77.10
2026-08-07 21:14:00,78.77,6.07,78.42
2026-08-07 21:15:00,71.23,9.40,72.76
2026-08-07 21:16:00,91.80,6.06,85.25
2026-08-07 21:17:00,108.37,5.88,90.88
2026-08-07 21:18:00,101.29,9.69,88.74
2026-08-07 21:19:00,110.47,9.33,91.43
2026-08-07 21:20:00,110.50,6.52,92.18
2026-08-07 21:21:00,78.41,10.76,78.40
2026-08-07 21:22:00,73.44,5.74,75.61
2026-08-07 21:23:00,107.52,7.33,91.64
2026-08-07 21:24:00,109.19,10.17,89.33
2026-08-07 21:25:00,103.40,9.30,92.09
2026-08-07 21:26:00,84.75,9.20,82.07
2026-08-07 21:27:00,118.65,9.80,91.75
2026-08-07 21:28:00,74.54,9.53,75.54
2026-08-07 21:29:00,107.94,11.12,90.96
2026-08-07 21:30:00,77.22,8.98,77.70
2026-08-07 21:31:00,109.27,7.81,91.72
2026-08-07 21:32:00,95.06,10.36,86.55
2026-08-07 21:33:00,113.09,6.81,93.93
2026-08-07 21:34:00,73.13,10.32,74.59
2026-08-07 21:35:00,103.30,6.96,90.59
2026-08-07 21:36:00,78.69,8.36,80.28
2026-08-07 21:37:00,110.94,10.17,90.62
2026-08-07 21:38:00,77.20,9.39,78.26
2026-08-07 21:39:00,74.41,5.60,74.65
2026-08-07 21:40:00,112.79,8.13,92.27
2026-08-07 21:41:00,73.81,10.68,74.84
2026-08-07 21:42:00,83.47,11.98,79.00
2026-08-07 21:43:00,119.48,8.27,90.65
2026-08-07 21:44:00,118.58,5.60,92.71
2026-08-07 21:45:00,121.25,7.56,91.39
2026-08-07 21:46:00,89.57,8.43,87.12
2026-08-07 21:47:00,101.68,5.51,90.81
2026-08-07 21:48:00,116.40,11.05,91.11
2026-08-07 21:49:00,78.22,8.77,78.18
2026-08-07 21:50:00,113.46,7.91,93.29
2026-08-07 21:51:00,75.85,7.78,78.35
2026-08-07 21:52:00,124.80,5.20,90.22
2026-08-07 21:53:00,108.24,8.63,92.74
2026-08-07 21:54:00,99.60,8.33,90.44
2026-08-07 21:55:00,99.08,7.42,90.40
2026-08-07 21:56:00,80.88,9.61,80.25
2026-08-07 21:57:00,90.76,7.88,85.58
2026-08-07 21:58:00,113.63,9.00,91.06
2026-08-07 21:59:00,102.46,11.20,88.62
2026-08-07 22:00:00,101.76,7.55,91.76
2026-08-07 22:01:00,81.71,7.79,80.93
2026-08-07 22:02:00,111.42,11.06,90.25
2026-08-07 22:03:00,93.52,7.51,88.17
2026-08-07 22:04:00,80.97,8.08,80.03
2026-08-07 22:05:00,126.63,10.61,89.62
2026-08-07 22:06:00,100.41,9.14,91.43
2026-08-07 22:07:00,101.68,11.54,88.22
2026-08-07 22:08:00,128.88,8.29,90.25
2026-08-07 22:09:00,91.98,8.35,86.22
2026-08-07 22:10:00,126.58,5.30,89.51
2026-08-07 22:11:00,111.70,6.38,90.52
2026-08-07 22:12:00,107.99,8.78,91.51
2026-08-07 22:13:00,84.07,6.31,81.52
2026-08-07 22:14:00,73.11,8.18,74.92
2026-08-07 22:15:00,96.27,6.98,88.38
2026-08-07 22:16:00,70.61,5.15,71.43
2026-08-07 22:17:00,74.26,8.33,74.70
2026-08-07 22:18:00,105.72,9.52,92.11
2026-08-07 22:19:00,113.47,7.37,92.54
2026-08-07 22:20:00,80.08,10.44,78.81
2026-08-07 22:21:00,113.95,6.02,90.61
2026-08-07 22:22:00,126.98,5.64,88.64
2026-08-07 22:23:00,114.59,11.54,91.97
2026-08-07 22:24:00,117.08,11.45,91.79
2026-08-07 22:25:00,112.04,7.85,92.75
2026-08-07 22:26:00,83.48,7.94,81.97
2026-08-07 22:27:00,91.65,10.96,86.54
2026-08-07 22:28:00,126.96,8.71,91.35
2026-08-07 22:29:00,109.67,5.82,91.30
2026-08-07 22:30:00,117.34,5.80,91.30
2026-08-07 22:31:00,128.12,5.92,89.17
2026-08-07 22:32:00,83.89,10.47,82.20
2026-08-07 22:33:00,89.30,9.21,85.73
2026-08-07 22:34:00,108.69,7.10,91.22
2026-08-07 22:35:00,71.46,6.13,72.55
2026-08-07 22:36:00,104.27,5.86,90.33
2026-08-07 22:37:00,118.52,10.19,92.15
2026-08-07 22:38:00,106.63,11.20,89.43
2026-08-07 22:39:00,87.72,8.72,83.64
2026-08-07 22:40:00,113.45,10.41,90.67
2026-08-07 22:41:00,78.76,6.98,78.67
2026-08-07 22:42:00,123.69,9.10,91.41
2026-08-07 22:43:00,76.05,8.07,75.98
2026-08-07 22:44:00,121.81,5.61,91.84
2026-08-07 22:45:00,99.87,8.41,90.87
2026-08-07 22:46:00,95.72,10.93,87.97
2026-08-07 22:47:00,100.04,5.36,90.14
2026-08-07 22:48:00,82.01,8.34,80.38
2026-08-07 22:49:00,97.46,11.11,87.48
2026-08-07 22:50:00,120.98,10.53,91.57
2026-08-07 22:51:00,118.06,8.45,91.86
2026-08-07 22:52:00,79.78,6.20,78.64
2026-08-07 22:53:00,110.41,10.94,92.28
2026-08-07 22:54:00,121.41,6.07,91.55
2026-08-07 22:55:00,119.19,6.94,92.30
2026-08-07 22:56:00,95.54,5.87,87.33
2026-08-07 22:57:00,72.89,8.21,75.60
2026-08-07 22:58:00,125.87,9.40,90.55
2026-08-07 22:59:00,93.75,10.79,87.72
2026-08-07 23:00:00,91.66,8.23,86.08
2026-08-07 23:01:00,115.57,11.80,91.05
2026-08-07 23:02:00,85.84,9.17,83.84
2026-08-07 23:03:00,120.08,9.23,93.22
2026-08-07 23:04:00,74.56,6.23,75.06
2026-08-07 23:05:00,114.44,6.33,91.95
2026-08-07 23:06:00,127.95,9.04,90.72
2026-08-07 23:07:00,129.75,10.05,88.38
2026-08-07 23:08:00,125.43,6.43,88.99
2026-08-07 23:09:00,122.25,8.39,90.67
2026-08-07 23:10:00,86.73,7.49,84.76
2026-08-07 23:11:00,128.00,8.07,91.68
2026-08-07 23:12:00,125.67,6.55,89.97
2026-08-07 23:13:00,102.06,5.99,89.05
2026-08-07 23:14:00,94.12,7.24,88.83
2026-08-07 23:15:00,76.56,11.08,76.06
2026-08-07 23:16:00,105.44,10.64,90.27
2026-08-07 23:17:00,112.03,5.71,92.69
2026-08-07 23:18:00,94.24,5.61,88.30
2026-08-07 23:19:00,94.36,8.45,88.47
2026-08-07 23:20:00,104.40,6.94,89.42
2026-08-07 23:21:00,71.67,10.76,71.64
2026-08-07 23:22:00,127.47,8.40,91.33
2026-08-07 23:23:00,87.39,10.97,83.97
2026-08-07 23:24:00,78.45,5.76,77.64
2026-08-07 23:25:00,70.33,11.79,70.69
2026-08-07 23:26:00,121.41,10.37,92.06
2026-08-07 23:27:00,121.79,10.12,92.42
2026-08-07 23:28:00,75.72,11.58,75.60
2026-08-07 23:29:00,79.13,8.29,78.58
2026-08-07 23:30:00,96.87,6.04,88.21
2026-08-07 23:31:00,81.14,8.48,81.59
2026-08-07 23:32:00,114.15,10.71,92.50
2026-08-07 23:33:00,73.48,11.02,74.24
2026-08-07 23:34:00,102.98,8.42,90.12
2026-08-07 23:35:00,92.97,10.13,87.67
2026-08-07 23:36:00,97.90,6.73,90.25
2026-08-07 23:37:00,95.49,6.61,86.88
2026-08-07 23:38:00,79.19,9.10,78.90
2026-08-07 23:39:00,83.22,7.95,82.82
2026-08-07 23:40:00,73.89,6.13,74.89
2026-08-07 23:41:00,76.92,10.33,76.70
2026-08-07 23:42:00,128.67,8.73,90.24
2026-08-07 23:43:00,86.79,8.64,84.31
2026-08-07 23:44:00,88.42,6.33,83.82
2026-08-07 23:45:00,77.63,6.69,77.98
2026-08-07 23:46:00,115.31,9.85,92.04
2026-08-07 23:47:00,125.45,10.96,89.86
2026-08-07 23:48:00,117.39,6.24,91.09
2026-08-07 23:49:00,106.76,10.69,90.35
2026-08-07 23:50:00,118.79,10.52,90.60
2026-08-07 23:51:00,94.25,10.70,87.83
2026-08-07 23:52:00,121.57,9.07,90.70
2026-08-07 23:53:00,117.91,7.46,92.04
2026-08-07 23:54:00,70.10,10.40,71.11
2026-08-07 23:55:00,99.27,8.36,88.95
2026-08-07 23:56:00,85.88,6.55,84.46
2026-08-07 23:57:00,75.17,7.82,76.03
2026-08-07 23:58:00,120.77,8.20,91.13
2026-08-07 23:59:00,70.48,8.54,71.54
2026-08-08 00:00:00,113.81,11.28,91.45
2026-08-08 00:01:00,129.29,7.88,90.62
2026-08-08 00:02:00,98.92,6.99,90.36
2026-08-08 00:03:00,92.27,11.74,85.65
2026-08-08 00:04:00,106.35,6.69,90.94
2026-08-08 00:05:00,118.28,5.08,91.36
2026-08-08 00:06:00,84.42,10.95,82.13
2026-08-08 00:07:00,85.04,11.68,81.39
2026-08-08 00:08:00,106.43,9.77,92.20
2026-08-08 00:09:00,126.39,7.85,90.72
2026-08-08 00:10:00,87.91,8.81,85.04
2026-08-08 00:11:00,92.61,10.82,86.73
2026-08-08 00:12:00,129.60,11.20,89.42
2026-08-08 00:13:00,80.57,5.72,78.95
2026-08-08 00:14:00,74.62,11.08,74.98
2026-08-08 00:15:00,105.39,9.32,92.77
2026-08-08 00:16:00,71.46,5.23,73.73
2026-08-08 00:17:00,80.83,5.76,80.07
2026-08-08 00:18:00,107.33,5.32,90.58
2026-08-08 00:19:00,109.57,11.64,88.94
2026-08-08 00:20:00,100.63,7.99,89.54
2026-08-08 00:21:00,93.02,10.01,86.81
2026-08-08 00:22:00,104.57,5.01,89.99
2026-08-08 00:23:00,108.60,10.55,90.90
2026-08-08 00:24:00,118.21,8.37,92.38
2026-08-08 00:25:00,117.57,11.47,90.23
2026-08-08 00:26:00,109.89,8.65,91.93
2026-08-08 00:27:00,123.65,10.52,90.69
2026-08-08 00:28:00,120.28,9.41,90.87
2026-08-08 00:29:00,77.99,8.64,79.61
2026-08-08 00:30:00,127.40,11.64,90.07
2026-08-08 00:31:00,123.50,8.47,90.63
2026-08-08 00:32:00,89.26,11.25,85.00
2026-08-08 00:33:00,71.21,5.25,71.15
2026-08-08 00:34:00,106.24,9.60,90.51
2026-08-08 00:35:00,96.31,11.38,88.71
2026-08-08 00:36:00,114.97,11.29,91.47
2026-08-08 00:37:00,101.48,8.40,90.38
2026-08-08 00:38:00,74.59,8.30,76.45
2026-08-08 00:39:00,84.68,10.67,82.76
2026-08-08 00:40:00,122.95,7.35,91.12
2026-08-08 00:41:00,72.26,11.56,73.53
2026-08-08 00:42:00,114.20,6.75,90.53
2026-08-08 00:43:00,87.52,5.52,83.45
2026-08-08 00:44:00,97.16,10.40,88.31
2026-08-08 00:45:00,101.86,7.83,90.71
2026-08-08 00:46:00,85.00,7.49,82.72
2026-08-08 00:47:00,109.12,7.25,90.18
2026-08-08 00:48:00,111.61,11.86,89.23
2026-08-08 00:49:00,75.10,9.00,75.95
2026-08-08 00:50:00,92.44,11.94,85.36
2026-08-08 00:51:00,114.66,7.41,91.24
2026-08-08 00:52:00,113.30,7.90,91.11
2026-08-08 00:53:00,102.68,6.48,90.42
2026-08-08 00:54:00,116.66,8.01,93.01
2026-08-08 00:55:00,76.46,5.43,76.76
2026-08-08 00:56:00,77.09,5.00,78.01
2026-08-08 00:57:00,109.45,8.17,91.39
2026-08-08 00:58:00,111.60,10.22,91.87
2026-08-08 00:59:00,118.87,8.06,92.93
2026-08-08 01:00:00,80.86,8.63,80.19
2026-08-08 01:01:00,101.01,8.12,90.06
2026-08-08 01:02:00,109.65,8.69,91.38
2026-08-08 01:03:00,83.42,10.43,82.06
2026-08-08 01:04:00,101.02,10.63,90.25
2026-08-08 01:05:00,108.31,10.87,91.22
2026-08-08 01:06:00,82.87,6.49,81.32
2026-08-08 01:07:00,92.53,8.20,85.75
2026-08-08 01:08:00,82.98,10.82,81.11
2026-08-08 01:09:00,124.18,11.59,90.04
2026-08-08 01:10:00,84.21,8.80,82.66
2026-08-08 01:11:00,77.25,8.45,77.83
2026-08-08 01:12:00,72.11,10.35,74.45
2026-08-08 01:13:00,72.70,11.94,72.38
2026-08-08 01:14:00,81.50,7.98,79.51
2026-08-08 01:15:00,106.49,6.16,90.11
2026-08-08 01:16:00,71.06,10.84,71.58
2026-08-08 01:17:00,87.20,9.97,84.85
2026-08-08 01:18:00,73.49,6.02,73.44
2026-08-08 01:19:00,94.22,7.26,86.71
2026-08-08 01:20:00,72.91,8.87,74.56
2026-08-08 01:21:00,106.45,10.12,91.61
2026-08-08 01:22:00,111.31,10.46,90.17
2026-08-08 01:23:00,113.88,6.09,90.30
2026-08-08 01:24:00,83.46,6.52,81.26
2026-08-08 01:25:00,122.11,10.21,91.65
2026-08-08 01:26:00,111.42,5.81,91.63
2026-08-08 01:27:00,73.40,8.49,74.08
2026-08-08 01:28:00,96.45,8.82,89.10
2026-08-08 01:29:00,116.07,7.38,92.06
2026-08-08 01:30:00,88.65,10.57,84.48
2026-08-08 01:31:00,92.89,5.39,85.31
2026-08-08 01:32:00,107.78,10.44,90.41
2026-08-08 01:33:00,73.33,9.52,76.03
2026-08-08 01:34:00,128.02,8.55,90.01
2026-08-08 01:35:00,80.47,11.11,78.59
2026-08-08 01:36:00,71.60,6.42,72.67
2026-08-08 01:37:00,70.32,10.61,71.62
2026-08-08 01:38:00,93.97,6.31,88.07
2026-08-08 01:39:00,123.06,11.93,90.69
2026-08-08 01:40:00,119.19,5.23,90.71
2026-08-08 01:41:00,124.72,8.87,92.01
2026-08-08 01:42:00,102.03,6.18,90.72
2026-08-08 01:43:00,96.92,7.86,88.38
2026-08-08 01:44:00,93.15,6.04,86.83
2026-08-08 01:45:00,72.79,6.36,74.46
2026-08-08 01:46:00,124.57,5.43,91.45
2026-08-08 01:47:00,99.77,5.06,87.82
2026-08-08 01:48:00,97.30,10.04,88.61
2026-08-08 01:49:00,100.91,8.17,89.99
2026-08-08 01:50:00,117.65,5.32,90.93
2026-08-08 01:51:00,83.47,11.57,80.64
2026-08-08 01:52:00,112.59,9.66,92.58
2026-08-08 01:53:00,112.65,6.85,92.27
2026-08-08 01:54:00,120.97,8.07,93.33
2026-08-08 01:55:00,70.52,8.42,71.75
2026-08-08 01:56:00,80.22,8.99,79.94
2026-08-08 01:57:00,98.26,11.00,88.77
2026-08-08 01:58:00,121.03,9.13,92.26
2026-08-08 01:59:00,127.91,11.85,90.31
2026-08-08 02:00:00,105.69,10.09,90.88
2026-08-08 02:01:00,82.73,11.92,79.56
2026-08-08 02:02:00,81.08,8.86,79.87
2026-08-08 02:03:00,108.37,9.75,91.44
2026-08-08 02:04:00,82.60,10.17,82.05
2026-08-08 02:05:00,103.19,10.28,89.06
2026-08-08 02:06:00,120.09,5.17,90.20
2026-08-08 02:07:00,93.39,5.89,87.60
2026-08-08 02:08:00,92.71,6.59,85.85
2026-08-08 02:09:00,72.17,6.90,72.66
2026-08-08 02:10:00,85.25,11.34,83.22
2026-08-08 02:11:00,111.89,10.06,91.41
2026-08-08 02:12:00,91.62,6.00,86.00
2026-08-08 02:13:00,79.50,7.98,80.49
2026-08-08 02:14:00,76.35,6.70,76.08
2026-08-08 02:15:00,75.70,10.81,74.95
2026-08-08 02:16:00,109.55,11.42,92.13
2026-08-08 02:17:00,106.76,6.15,91.25
2026-08-08 02:18:00,101.11,7.92,90.61
2026-08-08 02:19:00,100.02,11.67,88.50
2026-08-08 02:20:00,79.19,9.60,78.90
2026-08-08 02:21:00,100.04,11.08,88.49
2026-08-08 02:22:00,73.60,7.50,75.09
2026-08-08 02:23:00,125.55,6.47,91.38
2026-08-08 02:24:00,73.48,9.84,74.67
2026-08-08 02:25:00,95.41,5.96,88.70
2026-08-08 02:26:00,70.03,10.88,71.69
2026-08-08 02:27:00,117.17,10.28,90.72
2026-08-08 02:28:00,79.97,7.13,79.56
2026-08-08 02:29:00,125.49,8.49,90.52
2026-08-08 02:30:00,72.64,10.59,74.15
2026-08-08 02:31:00,119.25,11.54,91.25
2026-08-08 02:32:00,109.40,7.47,91.77
2026-08-08 02:33:00,84.98,10.53,83.32
2026-08-08 02:34:00,82.15,6.36,79.51
2026-08-08 02:35:00,91.46,11.32,85.15
2026-08-08 02:36:00,119.70,9.80,91.12
2026-08-08 02:37:00,121.72,6.07,91.47
2026-08-08 02:38:00,80.52,10.18,80.20
2026-08-08 02:39:00,91.21,10.07,86.02
2026-08-08 02:40:00,84.25,10.20,81.13
2026-08-08 02:41:00,77.36,7.41,78.13
2026-08-08 02:42:00,108.79,10.18,91.36
2026-08-08 02:43:00,90.75,10.79,84.36
2026-08-08 02:44:00,83.52,7.43,81.83
2026-08-08 02:45:00,121.96,6.46,91.64
2026-08-08 02:46:00,114.90,11.22,92.55
2026-08-08 02:47:00,116.43,9.34,90.97
2026-08-08 02:48:00,72.35,8.22,74.44
2026-08-08 02:49:00,124.91,11.16,89.41
2026-08-08 02:50:00,104.48,5.95,89.56
2026-08-08 02:51:00,100.23,10.67,88.31
2026-08-08 02:52:00,70.64,8.44,72.79
2026-08-08 02:53:00,123.86,5.30,90.77
2026-08-08 02:54:00,102.63,11.81,89.13
2026-08-08 02:55:00,119.51,10.45,91.71
2026-08-08 02:56:00,109.33,6.50,91.54
2026-08-08 02:57:00,117.80,11.47,91.11
2026-08-08 02:58:00,111.58,11.55,90.70
2026-08-08 02:59:00,125.26,10.60,89.62
2026-08-08 03:00:00,83.53,5.89,83.11
2026-08-08 03:01:00,82.13,6.30,82.10
2026-08-08 03:02:00,112.75,10.28,92.83
2026-08-08 03:03:00,100.08,11.40,88.48
2026-08-08 03:04:00,105.95,6.51,90.47
2026-08-08 03:05:00,112.51,8.23,91.60
2026-08-08 03:06:00,102.85,6.08,91.11
2026-08-08 03:07:00,117.26,8.35,91.94
2026-08-08 03:08:00,89.13,9.50,84.71
2026-08-08 03:09:00,121.54,5.13,91.25
2026-08-08 03:10:00,76.46,9.50,76.39
2026-08-08 03:11:00,108.04,9.48,90.27
2026-08-08 03:12:00,123.41,8.19,91.39
2026-08-08 03:13:00,85.16,11.27,81.88
2026-08-08 03:14:00,89.61,5.94,85.23
2026-08-08 03:15:00,88.33,5.36,82.21
2026-08-08 03:16:00,103.86,8.47,90.03
2026-08-08 03:17:00,94.77,8.73,87.83
2026-08-08 03:18:00,76.48,6.87,75.85
2026-08-08 03:19:00,123.48,11.73,89.05
2026-08-08 03:20:00,82.28,6.78,81.21
2026-08-08 03:21:00,102.04,6.89,90.79
2026-08-08 03:22:00,105.69,10.68,89.88
2026-08-08 03:23:00,72.45,11.46,72.78
2026-08-08 03:24:00,75.74,8.75,76.35
2026-08-08 03:25:00,128.30,5.13,88.36
2026-08-08 03:26:00,109.87,7.49,92.66
2026-08-08 03:27:00,72.01,6.57,73.22
2026-08-08 03:28:00,117.65,8.58,91.77
2026-08-08 03:29:00,100.51,9.78,89.96
2026-08-08 03:30:00,74.51,7.75,74.35
2026-08-08 03:31:00,110.85,8.76,92.52
2026-08-08 03:32:00,99.96,10.32,90.18
2026-08-08 03:33:00,82.30,6.72,81.29
2026-08-08 03:34:00,122.66,6.37,91.58
2026-08-08 03:35:00,87.48,10.64,83.64
2026-08-08 03:36:00,87.07,5.26,84.33
2026-08-08 03:37:00,86.37,6.05,82.86
2026-08-08 03:38:00,116.05,5.09,91.33
2026-08-08 03:39:00,112.37,8.89,91.89
2026-08-08 03:40:00,124.19,9.20,91.02
2026-08-08 03:41:00,83.76,8.72,83.06
2026-08-08 03:42:00,117.18,7.90,93.70
2026-08-08 03:43:00,104.38,8.70,90.75
2026-08-08 03:44:00,88.52,6.36,85.16
2026-08-08 03:45:00,72.13,10.78,72.40
2026-08-08 03:46:00,119.14,11.87,91.53
2026-08-08 03:47:00,84.46,8.78,82.22
2026-08-08 03:48:00,107.90,7.62,94.00
2026-08-08 03:49:00,102.93,10.54,88.72
2026-08-08 03:50:00,70.27,6.35,73.50
2026-08-08 03:51:00,129.66,7.25,90.60
2026-08-08 03:52:00,118.86,11.58,89.99
2026-08-08 03:53:00,99.19,6.30,91.14
2026-08-08 03:54:00,110.82,5.78,90.71
2026-08-08 03:55:00,98.60,8.82,89.01
2026-08-08 03:56:00,114.68,9.11,90.87
2026-08-08 03:57:00,78.06,9.18,78.13
2026-08-08 03:58:00,96.78,6.15,88.38
2026-08-08 03:59:00,90.13,10.05,86.17
2026-08-08 04:00:00,97.58,6.70,90.79
2026-08-08 04:01:00,97.03,11.64,87.37
2026-08-08 04:02:00,78.59,6.60,76.39
2026-08-08 04:03:00,128.59,5.12,90.05
2026-08-08 04:04:00,70.93,8.97,72.07
2026-08-08 04:05:00,70.60,6.42,73.56
2026-08-08 04:06:00,92.41,9.40,86.72
2026-08-08 04:07:00,107.22,6.60,90.64
2026-08-08 04:08:00,80.78,8.00,79.48
2026-08-08 04:09:00,101.99,6.26,90.58
2026-08-08 04:10:00,113.37,8.00,91.75
2026-08-08 04:11:00,75.64,5.96,77.37
2026-08-08 04:12:00,129.07,7.37,89.82
2026-08-08 04:13:00,90.20,6.39,86.79
2026-08-08 04:14:00,108.54,10.71,89.93
2026-08-08 04:15:00,76.64,10.11,75.56
2026-08-08 04:16:00,112.57,6.17,92.35
2026-08-08 04:17:00,120.43,5.58,90.89
2026-08-08 04:18:00,76.32,5.18,76.23
2026-08-08 04:19:00,77.55,6.59,77.02
2026-08-08 04:20:00,86.86,8.36,83.20
2026-08-08 04:21:00,70.72,7.80,72.89
2026-08-08 04:22:00,129.16,11.80,88.90
2026-08-08 04:23:00,105.90,10.55,89.84
2026-08-08 04:24:00,106.46,5.55,91.45
2026-08-08 04:25:00,127.54,6.11,91.10
2026-08-08 04:26:00,119.92,5.19,91.08
2026-08-08 04:27:00,118.85,5.97,92.34
2026-08-08 04:28:00,90.37,8.71,85.09
2026-08-08 04:29:00,90.09,5.54,85.80
2026-08-08 04:30:00,87.50,5.42,84.07
2026-08-08 04:31:00,90.80,5.83,85.16
2026-08-08 04:32:00,92.17,9.69,88.22
2026-08-08 04:33:00,78.40,5.14,78.18
2026-08-08 04:34:00,91.36,11.79,84.86
2026-08-08 04:35:00,96.80,7.67,88.70
2026-08-08 04:36:00,88.56,7.36,84.28
2026-08-08 04:37:00,79.92,8.32,78.76
2026-08-08 04:38:00,92.40,8.63,86.51
2026-08-08 04:39:00,98.85,7.94,89.09
2026-08-08 04:40:00,113.24,8.40,91.31
2026-08-08 04:41:00,112.67,7.38,92.92
2026-08-08 04:42:00,82.16,7.25,80.56
2026-08-08 04:43:00,72.20,5.19,72.34
2026-08-08 04:44:00,88.23,9.70,83.67
2026-08-08 04:45:00,79.43,9.32,78.19
2026-08-08 04:46:00,93.75,9.68,88.09
2026-08-08 04:47:00,128.76,11.59,89.35
2026-08-08 04:48:00,80.86,8.31,80.89
2026-08-08 04:49:00,89.13,11.17,85.37
2026-08-08 04:50:00,113.51,8.11,91.71
2026-08-08 04:51:00,100.55,8.34,91.08
2026-08-08 04:52:00,72.64,9.43,73.40
2026-08-08 04:53:00,79.70,6.51,78.50
2026-08-08 04:54:00,126.11,6.52,90.90
2026-08-08 04:55:00,76.19,8.57,77.03
2026-08-08 04:56:00,108.11,5.48,91.16
2026-08-08 04:57:00,117.54,6.66,92.61
2026-08-08 04:58:00,85.93,10.55,83.14
2026-08-08 04:59:00,113.50,8.25,92.22
2026-08-08 05:00:00,80.19,5.19,80.38
2026-08-08 05:01:00,87.09,5.43,83.92
2026-08-08 05:02:00,88.71,11.44,84.60
2026-08-08 05:03:00,129.79,11.70,87.65
2026-08-08 05:04:00,82.87,9.49,84.49
2026-08-08 05:05:00,77.75,6.29,76.64
2026-08-08 05:06:00,125.54,7.58,90.44
2026-08-08 05:07:00,79.72,7.14,79.04
