timestamp,T_reator_C,vazao_L_min,pressao_bar,T_alimentacao_C,conversao,T_reator_lag1,T_reator_lag2,T_reator_ma3,dT_reator,vazao_lag1,vazao_ma3,dvazao
2026-08-10 05:50:00,84.8268,48.6350,2.2559,25.3180,0.7953,85.2309,84.3062,84.7880,-0.4041,49.1365,49.3190,-0.5014
2026-08-10 06:00:00,84.7303,48.7078,2.4129,24.7150,0.7995,85.3842,84.2899,84.8015,-0.6539,49.5288,49.4838,-0.8210
2026-08-10 06:10:00,84.7772,50.6999,2.6100,25.1181,0.7941,84.5795,84.7664,84.7077,0.1977,49.3977,49.8565,1.3021
2026-08-10 06:20:00,85.2862,50.6099,2.6033,24.8236,0.8064,84.9420,84.5445,84.9243,0.3442,50.8769,50.6213,-0.2670
2026-08-10 06:30:00,85.2176,48.6479,2.6121,25.2332,0.8189,85.9512,85.1817,85.4502,-0.7336,50.4433,49.1596,-1.7954
2026-08-10 06:40:00,85.7518,51.1405,2.4217,24.5924,0.7976,84.8447,85.8438,85.4801,0.9071,52.0406,50.8377,-0.9000
2026-08-10 06:50:00,86.4576,51.9085,2.6468,25.1789,0.8225,85.8065,85.1568,85.8070,0.6510,50.4437,50.8455,1.4647
2026-08-10 07:00:00,85.9523,54.2009,2.5748,24.7466,0.8008,85.6611,85.6644,85.7593,0.2913,50.7771,51.9316,3.4238
2026-08-10 07:10:00,85.9495,52.9035,2.4396,24.8807,0.8115,84.9644,86.3389,85.7510,0.9851,53.2972,52.5020,-0.3937
2026-08-10 07:20:00,85.9351,52.8395,2.4554,24.5541,0.8064,85.4188,86.2997,85.8846,0.5163,53.0351,52.3456,-0.1956
2026-08-10 07:30:00,86.6704,52.4407,2.4811,25.0368,0.8324,87.0223,86.1051,86.5993,-0.3518,53.3844,51.7869,-0.9437
2026-08-10 07:40:00,86.7502,52.6182,2.5244,24.7534,0.8042,85.7911,86.5771,86.3728,0.9591,51.8802,51.3971,0.7380
2026-08-10 07:50:00,87.0835,53.8706,2.4021,24.2799,0.8116,86.6324,86.7498,86.8219,0.4511,51.9540,51.4115,1.9166
2026-08-10 08:00:00,86.2782,52.5847,2.7088,25.0329,0.8179,87.1884,86.3073,86.5913,-0.9102,53.0547,51.9557,-0.4700
2026-08-10 08:10:00,87.1158,52.8715,2.6044,25.3310,0.8203,87.1116,86.8329,87.0201,0.0042,55.1294,52.9358,-2.2580
2026-08-10 08:20:00,87.0725,52.4423,2.3966,25.1583,0.8067,87.6246,85.7024,86.7998,-0.5521,52.1510,51.8311,0.2913
2026-08-10 08:30:00,86.9141,52.9181,2.4313,24.9617,0.8268,86.4633,86.6816,86.6863,0.4509,52.9020,51.8588,0.0160
2026-08-10 08:40:00,87.3450,52.9656,2.4895,24.4882,0.8381,86.4700,87.7674,87.1941,0.8751,52.0958,51.7634,0.8699
2026-08-10 08:50:00,87.3104,52.2228,2.5312,24.9152,0.8469,87.0707,86.8737,87.0849,0.2396,52.7935,52.0117,-0.5707
2026-08-10 09:00:00,87.1952,52.2681,2.3565,25.3466,0.8296,86.7697,87.1330,87.0326,0.4255,53.4928,52.1348,-1.2247
2026-08-10 09:10:00,87.9767,52.5258,2.3071,25.3783,0.8196,87.6755,87.4349,87.6957,0.3012,53.4653,52.1299,-0.9395
2026-08-10 09:20:00,87.1127,52.4909,2.3823,25.0121,0.8219,86.7776,86.7147,86.8683,0.3351,51.9527,51.6967,0.5382
2026-08-10 09:30:00,87.6755,50.9202,2.4632,24.1537,0.8520,86.2906,87.2326,87.0662,1.3849,51.7341,51.1819,-0.8138
2026-08-10 09:40:00,86.4396,51.2358,2.6628,25.0698,0.8091,86.1983,87.7141,86.7840,0.2413,50.7967,50.6053,0.4391
2026-08-10 09:50:00,88.0769,51.1299,2.6146,25.4925,0.8272,87.6467,87.7673,87.8303,0.4301,50.4195,50.7421,0.7104
2026-08-10 10:00:00,87.2158,49.4337,2.5915,24.8094,0.8609,86.8934,87.1629,87.0907,0.3224,49.0895,49.6266,0.3442
2026-08-10 10:10:00,87.2483,48.8927,2.4478,24.7867,0.8255,86.0844,87.3272,86.8866,1.1639,48.9875,48.7583,-0.0947
2026-08-10 10:20:00,86.2660,49.2637,2.5580,24.7338,0.8153,86.9088,87.1843,86.7864,-0.6428,50.6032,50.0995,-1.3395
2026-08-10 10:30:00,85.5853,48.1518,2.6254,25.5312,0.8134,86.4443,86.1378,86.0558,-0.8589,50.3598,49.1864,-2.2080
2026-08-10 10:40:00,87.2664,48.4347,2.4140,24.4651,0.8360,86.3511,86.3727,86.6634,0.9153,48.8560,49.5126,-0.4213
2026-08-10 10:50:00,86.4566,48.3295,2.6142,24.7251,0.8340,86.6328,87.1641,86.7511,-0.1762,47.4035,48.3178,0.9260
2026-08-10 11:00:00,85.5949,48.2612,2.5224,25.1703,0.7931,86.8833,86.4031,86.2938,-1.2883,48.6158,49.0701,-0.3545
2026-08-10 11:10:00,85.5313,48.0344,2.5076,25.0189,0.8188,85.9487,85.4668,85.6490,-0.4174,47.7335,49.0768,0.3009
2026-08-10 11:20:00,85.4073,47.4772,2.5834,25.6358,0.8111,85.2316,86.3363,85.6584,0.1757,46.9701,48.2377,0.5071
2026-08-10 11:30:00,85.8207,46.8449,2.4728,25.2458,0.8327,85.7061,85.9295,85.8188,0.1145,46.5028,47.8180,0.3421
2026-08-10 11:40:00,85.1515,47.1651,2.6418,24.6622,0.8225,85.6150,85.6706,85.4790,-0.4635,46.5334,47.9834,0.6318
2026-08-10 11:50:00,86.2600,44.9876,2.3044,24.9470,0.8372,85.8171,85.7437,85.9403,0.4430,45.7934,47.1118,-0.8058
2026-08-10 12:00:00,84.9137,47.7082,2.4283,24.5404,0.8011,85.4198,85.5388,85.2908,-0.5061,47.0392,48.0657,0.6691
2026-08-10 12:10:00,84.7597,48.2111,2.7552,25.1277,0.8120,84.6363,85.8509,85.0823,0.1234,46.7206,47.9305,1.4904
2026-08-10 12:20:00,85.2288,47.1739,2.6394,25.2479,0.7990,84.9180,84.5516,84.8995,0.3109,48.0367,48.4294,-0.8628
2026-08-10 12:30:00,84.1532,45.6042,2.6166,24.8972,0.7979,84.8946,84.3835,84.4771,-0.7414,45.8877,47.2219,-0.2835
2026-08-10 12:40:00,83.8504,47.3405,2.4135,24.5922,0.7743,84.5329,85.2010,84.5281,-0.6824,48.0107,48.4579,-0.6703
2026-08-10 12:50:00,84.8671,47.1914,2.5819,24.8524,0.7992,84.7208,84.6987,84.7622,0.1464,47.9056,47.9191,-0.7141
2026-08-10 13:00:00,84.5145,48.4204,2.4597,25.1749,0.8084,83.7868,83.9513,84.0842,0.7277,47.3891,47.9368,1.0313
2026-08-10 13:10:00,84.0179,48.9024,2.5570,25.1438,0.7988,83.9499,83.3689,83.7789,0.0680,47.9822,49.3520,0.9202
2026-08-10 13:20:00,83.8950,48.2025,2.5784,25.1158,0.7867,83.9124,83.8413,83.8829,-0.0173,48.6656,48.6860,-0.4631
2026-08-10 13:30:00,83.7508,49.5474,2.5238,25.0748,0.7833,83.9817,83.6732,83.8019,-0.2310,48.3956,49.0440,1.1518
2026-08-10 13:40:00,83.3330,47.6199,2.5029,25.1848,0.7815,84.0464,84.3821,83.9205,-0.7134,48.8391,48.5207,-1.2192
2026-08-10 13:50:00,83.9074,50.3198,2.5449,24.8427,0.7864,83.3122,83.2189,83.4795,0.5952,49.5109,49.6516,0.8089
2026-08-10 14:00:00,83.6459,50.2252,2.4889,24.9875,0.7683,82.8551,84.3343,83.6118,0.7908,49.4877,49.4771,0.7376
2026-08-10 14:10:00,83.6466,49.5721,2.5577,25.4423,0.7788,83.8468,83.7286,83.7407,-0.2002,51.2586,50.4515,-1.6865
2026-08-10 14:20:00,82.8563,49.1101,2.4208,24.8493,0.7804,83.7945,82.7199,83.1236,-0.9382,51.3699,49.9280,-2.2598
2026-08-10 14:30:00,82.6515,50.0412,2.5338,24.8243,0.7778,82.6666,83.5535,82.9572,-0.0151,49.8066,50.2588,0.2346
2026-08-10 14:40:00,83.0889,51.7344,2.4642,24.8755,0.7711,83.9724,82.5958,83.2190,-0.8835,50.8755,50.6862,0.8588
2026-08-10 14:50:00,82.2517,50.6068,2.4267,24.8812,0.7711,83.5250,82.6579,82.8116,-1.2733,52.1183,50.6686,-1.5115
2026-08-10 15:00:00,82.9561,52.3803,2.7110,25.0806,0.7474,83.3797,83.5990,83.3116,-0.4236,52.5372,51.3409,-0.1568
2026-08-10 15:10:00,83.0698,52.3657,2.6770,25.1850,0.7811,82.6453,82.8992,82.8714,0.4245,51.6913,51.6459,0.6745
2026-08-10 15:20:00,83.6002,52.9107,2.5095,25.1253,0.7564,82.8020,82.8346,83.0789,0.7982,52.3692,51.5644,0.5415
2026-08-10 15:30:00,82.6435,51.4932,2.5432,24.5885,0.7702,83.1924,83.4508,83.0956,-0.5489,51.8847,51.6851,-0.3914
2026-08-10 15:40:00,84.2305,52.9218,2.5393,24.9962,0.7898,83.4645,82.1427,83.2792,0.7660,52.1103,51.7952,0.8115
2026-08-10 15:50:00,83.5742,53.0938,2.3303,25.1670,0.7876,81.9726,83.5378,83.0282,1.6017,54.3635,52.7688,-1.2696
2026-08-10 16:00:00,83.2276,53.7175,2.4913,25.1626,0.7631,83.2430,82.7397,83.0701,-0.0154,52.6037,52.5945,1.1138
2026-08-10 16:10:00,83.0518,51.4097,2.8515,24.8690,0.7639,83.0669,83.1953,83.1047,-0.0151,52.3927,51.7143,-0.9830
2026-08-10 16:20:00,83.3681,52.0613,2.2131,25.3285,0.7649,83.5495,82.8034,83.2404,-0.1814,53.0494,51.6954,-0.9880
2026-08-10 16:30:00,84.0462,52.9041,2.3877,25.7207,0.7813,82.9955,83.4563,83.4993,1.0508,53.2106,52.1835,-0.3066
2026-08-10 16:40:00,83.8961,52.7944,2.5918,25.2184,0.7825,82.6975,82.6008,83.0648,1.1986,52.1371,51.5693,0.6573
2026-08-10 16:50:00,83.4729,51.5674,2.5239,24.7382,0.7484,83.0353,83.2809,83.2630,0.4376,52.3915,51.5892,-0.8240
2026-08-10 17:00:00,84.2173,50.5172,2.6453,24.9402,0.7874,83.9135,83.2881,83.8063,0.3038,52.8308,50.5315,-2.3136
2026-08-10 17:10:00,84.8248,51.9763,2.5363,25.1580,0.7870,84.6356,83.4902,84.3169,0.1892,51.3209,51.1438,0.6555
2026-08-10 17:20:00,83.6271,51.0470,2.5261,25.2205,0.7759,83.7026,83.8314,83.7204,-0.0756,51.2918,50.7503,-0.2449
2026-08-10 17:30:00,84.1722,50.3662,2.3898,24.4485,0.7973,84.6739,83.5405,84.1289,-0.5016,52.0206,50.8083,-1.6544
2026-08-10 17:40:00,84.0067,49.9361,2.4851,25.2224,0.7912,84.2130,84.5456,84.2551,-0.2063,51.0179,50.0975,-1.0819
2026-08-10 17:50:00,85.3060,50.5162,2.5511,24.6707,0.7978,85.0628,84.3420,84.9036,0.2432,50.5981,50.0531,-0.0820
2026-08-10 18:00:00,85.0984,49.1367,2.5366,24.7021,0.8020,85.6132,84.8356,85.1824,-0.5148,50.1144,50.0074,-0.9777
2026-08-10 18:10:00,84.8126,48.8194,2.4635,25.3296,0.8112,84.7517,84.6837,84.7493,0.0609,50.3363,50.4470,-1.5168
2026-08-10 18:20:00,85.2285,50.3296,2.5249,25.2560,0.8126,85.2623,84.9858,85.1589,-0.0338,49.4427,50.0293,0.8869
2026-08-10 18:30:00,86.1116,49.9101,2.6211,24.8602,0.8113,84.9333,85.2513,85.4320,1.1783,49.9699,49.7905,-0.0597
2026-08-10 18:40:00,85.5925,49.0173,2.4679,24.9429,0.8230,85.5295,84.9872,85.3697,0.0631,48.9290,49.4455,0.0883
2026-08-10 18:50:00,87.0975,49.3890,2.8192,24.6804,0.8472,86.4605,85.5329,86.3636,0.6370,48.1861,49.4129,1.2029
2026-08-10 19:00:00,85.8371,46.9635,2.3583,24.5510,0.8240,86.1809,85.1967,85.7382,-0.3438,48.5606,48.6510,-1.5971
2026-08-10 19:10:00,86.3205,48.1639,2.5216,25.3999,0.8316,85.3727,86.7653,86.1528,0.9478,47.1101,48.4198,1.0538
2026-08-10 19:20:00,87.5616,47.7937,2.4177,25.1010,0.8503,86.2477,85.7466,86.5187,1.3139,46.5961,47.7805,1.1976
2026-08-10 19:30:00,86.0246,48.2643,2.3781,25.0467,0.8346,86.6110,86.8578,86.4978,-0.5864,46.9328,48.5875,1.3315
2026-08-10 19:40:00,87.1075,47.8552,2.5890,24.6416,0.8447,86.6581,86.2104,86.6587,0.4495,46.7444,48.3350,1.1107
2026-08-10 19:50:00,86.1446,46.6806,2.5942,25.3126,0.8319,86.3022,85.8584,86.1018,-0.1576,46.4787,48.1054,0.2020
2026-08-10 20:00:00,86.8293,46.9185,2.5163,25.2054,0.8264,86.3951,86.8551,86.6932,0.4342,47.2175,48.3771,-0.2990
2026-08-10 20:10:00,87.1893,46.4080,2.1662,25.0613,0.8332,86.9858,87.4335,87.2029,0.2035,46.1763,47.7220,0.2317
2026-08-10 20:20:00,87.3145,47.3788,2.5328,24.3771,0.8432,86.8083,87.2569,87.1266,0.5062,47.7936,48.2377,-0.4148
2026-08-10 20:30:00,85.9819,45.9516,2.6409,24.9768,0.8124,86.2182,86.9280,86.3760,-0.2363,47.1990,48.2136,-1.2474
2026-08-10 20:40:00,86.9295,47.7109,2.4958,25.2457,0.8534,87.4041,87.8649,87.3995,-0.4746,47.6611,47.9815,0.0497
2026-08-10 20:50:00,86.5804,48.2766,2.4759,25.0006,0.8208,87.6918,87.6976,87.3233,-1.1115,47.2187,48.4327,1.0579
2026-08-10 21:00:00,87.6377,48.7156,2.3369,25.2038,0.8484,87.0857,86.5308,87.0848,0.5520,46.9353,47.6207,1.7803
2026-08-10 21:10:00,86.6642,46.5972,2.4459,25.1206,0.8235,87.6660,87.9704,87.4335,-1.0018,48.0682,48.4044,-1.4711
2026-08-10 21:20:00,86.1604,48.6467,2.3595,24.4828,0.8088,86.9152,86.9797,86.6851,-0.7548,48.1155,48.5716,0.5312
2026-08-10 21:30:00,86.9849,48.2956,2.5129,24.9292,0.8169,86.6299,87.2645,86.9598,0.3550,49.1709,48.7860,-0.8753
2026-08-10 21:40:00,86.4973,48.8657,2.6172,25.1407,0.8131,87.1779,87.6040,87.0931,-0.6806,49.0251,49.0644,-0.1593
2026-08-10 21:50:00,87.2367,49.7564,2.4750,25.2679,0.8342,86.9197,87.3620,87.1728,0.3170,48.8228,49.1795,0.9336
2026-08-10 22:00:00,86.8947,51.2455,2.2725,25.2200,0.8250,86.5455,86.5562,86.6655,0.3491,50.3308,50.7294,0.9147
2026-08-10 22:10:00,86.1198,50.6353,2.6372,25.2092,0.7982,87.0551,86.1889,86.4546,-0.9353,50.1745,50.0456,0.4608
2026-08-10 22:20:00,86.7333,50.2407,2.3954,25.0945,0.8264,87.0491,86.4669,86.7498,-0.3158,49.1804,50.0098,1.0602
2026-08-10 22:30:00,87.1377,50.6858,2.5486,24.9065,0.8493,86.2691,86.6153,86.6740,0.8685,49.1588,50.4201,1.5270
2026-08-10 22:40:00,86.0184,52.5388,2.4330,24.9764,0.7998,85.9469,86.3855,86.1169,0.0715,51.0373,51.0826,1.5015
2026-08-10 22:50:00,85.3862,52.0532,2.3043,24.8986,0.7838,86.7357,87.0303,86.3841,-1.3495,51.9735,51.1994,0.0797
2026-08-10 23:00:00,85.6292,51.9184,2.4945,25.1448,0.8077,85.1280,86.6166,85.7913,0.5012,52.1348,51.1165,-0.2164
2026-08-10 23:10:00,85.3615,52.4294,2.5180,24.6694,0.7987,86.0923,86.5762,86.0100,-0.7308,52.0325,50.8789,0.3969
2026-08-10 23:20:00,85.8101,51.2455,2.4150,24.5948,0.8134,85.3022,86.4997,85.8706,0.5079,51.4537,50.2957,-0.2082
2026-08-10 23:30:00,85.3437,51.7093,2.6317,24.7961,0.8116,85.5311,86.0233,85.6327,-0.1874,52.1746,52.0078,-0.4653
2026-08-10 23:40:00,84.7729,50.4560,2.5260,24.6925,0.7973,85.4830,85.4193,85.2251,-0.7101,52.4461,51.0901,-1.9901
2026-08-10 23:50:00,84.9937,52.8521,2.4502,25.4885,0.8044,84.6111,85.5189,85.0412,0.3826,52.2461,51.3259,0.6060
2026-08-11 00:00:00,83.4008,52.7396,2.4751,25.4068,0.7783,85.4202,85.7162,84.8458,-2.0194,53.6557,52.2781,-0.9161
2026-08-11 00:10:00,85.5181,51.9587,2.4513,24.8114,0.7964,84.9242,85.9906,85.4776,0.5939,53.7163,52.2586,-1.7576
2026-08-11 00:20:00,84.6137,52.7992,2.5578,25.1296,0.7901,85.9849,85.2929,85.2972,-1.3711,52.3446,51.5034,0.4546
2026-08-11 00:30:00,84.9033,53.3827,2.5979,25.1563,0.7780,85.4210,85.4971,85.2738,-0.5178,52.5893,52.1006,0.7934
2026-08-11 00:40:00,84.4089,52.3008,2.3841,25.1723,0.7693,84.1847,85.5086,84.7007,0.2242,53.1047,51.9168,-0.8039
2026-08-11 00:50:00,84.0075,51.1310,2.5414,25.1497,0.7897,84.1197,84.2780,84.1351,-0.1122,53.0525,51.0172,-1.9216
2026-08-11 01:00:00,84.4065,51.9931,2.5293,25.6923,0.7824,84.2244,84.3309,84.3206,0.1821,50.7970,51.1135,1.1961
2026-08-11 01:10:00,82.6839,52.4323,2.4308,24.7785,0.7576,83.3371,84.0988,83.3733,-0.6532,51.2446,50.8388,1.1876
2026-08-11 01:20:00,83.6052,52.4788,2.5722,24.8369,0.7700,83.5814,83.4029,83.5298,0.0239,50.9885,51.2352,1.4903
2026-08-11 01:30:00,83.2206,51.0995,2.3979,25.2375,0.7764,84.4927,84.5337,84.0823,-1.2721,50.7627,50.3628,0.3369
2026-08-11 01:40:00,83.6436,50.0674,2.5235,24.8961,0.7886,84.0584,83.5612,83.7544,-0.4148,49.6845,50.2204,0.3829
2026-08-11 01:50:00,83.0561,50.3728,2.4863,25.1152,0.7635,82.9086,83.6616,83.2088,0.1476,51.4377,50.5665,-1.0649
2026-08-11 02:00:00,83.2048,49.0508,2.5514,25.1759,0.7748,82.8745,83.5088,83.1961,0.3303,50.5243,49.8461,-1.4735
2026-08-11 02:10:00,82.6458,49.8114,2.5163,25.1256,0.7639,83.9097,83.3607,83.3054,-1.2639,51.1160,50.3760,-1.3047
2026-08-11 02:20:00,82.5415,49.8922,2.4636,24.8668,0.7738,82.5627,82.3921,82.4987,-0.0212,49.4331,49.8655,0.4591
2026-08-11 02:30:00,83.5019,48.9678,2.2749,24.7087,0.7680,82.1780,83.1023,82.9274,1.3239,49.6323,49.8247,-0.6644
2026-08-11 02:40:00,83.2786,48.0535,2.6082,24.9369,0.7806,82.7370,82.9981,83.0046,0.5416,48.5150,48.4417,-0.4615
2026-08-11 02:50:00,83.3261,48.3079,2.5795,24.7888,0.7870,82.2460,83.3389,82.9703,1.0801,49.0406,48.8046,-0.7328
2026-08-11 03:00:00,83.5584,49.1255,2.4425,25.4348,0.7640,82.9395,81.7233,82.7404,0.6189,48.9174,48.8885,0.2080
2026-08-11 03:10:00,82.0320,47.8298,2.6036,24.8787,0.7634,83.8810,82.5323,82.8151,-1.8489,47.0935,48.6335,0.7363
2026-08-11 03:20:00,83.1425,48.5418,2.3704,24.4633,0.7622,83.3610,83.6003,83.3679,-0.2184,48.4765,49.1727,0.0653
2026-08-11 03:30:00,83.6946,46.7424,2.3014,24.5149,0.7757,82.0628,82.3274,82.6949,1.6317,46.6615,47.9834,0.0809
2026-08-11 03:40:00,83.2678,48.3090,2.3760,25.1119,0.7923,82.8127,82.8078,82.9627,0.4551,48.3338,48.7742,-0.0247
2026-08-11 03:50:00,83.9040,45.8405,2.6619,25.3772,0.7865,82.9665,82.4476,83.1060,0.9375,46.7074,47.0468,-0.8669
2026-08-11 04:00:00,82.3779,45.9969,2.6037,24.4420,0.7864,83.6447,83.7793,83.2673,-1.2668,47.3014,48.2609,-1.3046
2026-08-11 04:10:00,82.6445,48.1203,2.8041,24.9209,0.7698,82.8072,83.2206,82.8908,-0.1627,47.1489,47.7142,0.9714
2026-08-11 04:20:00,83.7739,47.9899,2.4119,24.8727,0.7961,82.8971,83.6396,83.4369,0.8768,47.2545,49.1153,0.7354
2026-08-11 04:30:00,83.5217,46.8013,2.5247,25.0347,0.8037,84.2576,82.9969,83.5921,-0.7359,46.9484,47.7082,-0.1471
2026-08-11 04:40:00,83.2786,44.7933,2.6689,24.7989,0.7853,84.9709,83.1478,83.7991,-1.6923,47.0819,47.3719,-2.2886
2026-08-11 04:50:00,84.0219,47.1250,2.6123,25.0482,0.7951,83.3776,83.5205,83.6400,0.6443,48.1817,48.7290,-1.0567
2026-08-11 05:00:00,83.7854,47.2595,2.5879,25.0904,0.7988,83.3684,83.7037,83.6192,0.4171,48.3234,48.3140,-1.0639
2026-08-11 05:10:00,85.0984,49.4779,2.4796,24.9410,0.8063,84.0850,84.4601,84.5478,1.0134,47.1740,48.6229,2.3039
2026-08-11 05:20:00,84.4515,48.8960,2.4964,25.2687,0.8088,84.5283,84.1856,84.3885,-0.0769,48.0005,48.9880,0.8955
2026-08-11 05:30:00,83.7992,47.9003,2.6259,25.5261,0.7746,84.5892,83.3925,83.9270,-0.7900,49.8184,49.2346,-1.9181
2026-08-11 05:40:00,85.9123,48.7142,2.4490,25.1199,0.8266,84.8880,84.8030,85.2011,1.0244,48.6711,49.4241,0.0431
2026-08-11 05:50:00,85.9375,50.2494,2.4182,25.1281,0.7937,85.0039,83.6486,84.8633,0.9336,49.7982,50.0038,0.4512
2026-08-11 06:00:00,85.5024,50.0388,2.6413,25.1717,0.8184,84.6336,84.4343,84.8568,0.8688,48.4934,49.1695,1.5455
2026-08-11 06:10:00,85.2228,50.4440,2.5402,24.7933,0.8037,85.6733,85.0426,85.3129,-0.4505,50.0321,50.2445,0.4119
2026-08-11 06:20:00,85.9693,50.9157,2.4481,24.8472,0.8064,84.8897,85.3948,85.4180,1.0796,51.7520,50.7667,-0.8363
2026-08-11 06:30:00,85.0666,50.1318,2.6726,25.2899,0.7938,85.4174,85.8758,85.4533,-0.3509,50.7255,50.5446,-0.5937
2026-08-11 06:40:00,85.6060,51.2636,2.2351,24.8786,0.7999,85.7778,85.4722,85.6187,-0.1719,51.3063,51.1424,-0.0426
2026-08-11 06:50:00,84.6765,51.7867,2.3830,24.6245,0.7869,85.6949,85.7688,85.3801,-1.0183,51.8488,50.9639,-0.0621
2026-08-11 07:00:00,85.9015,53.2710,2.6614,24.9079,0.8046,85.3971,86.1977,85.8321,0.5044,53.6791,52.1561,-0.4081
2026-08-11 07:10:00,86.7353,52.9694,2.4832,24.7912,0.8419,86.3831,86.3245,86.4810,0.3522,51.9521,51.6588,1.0173
2026-08-11 07:20:00,85.6772,53.2068,2.4625,24.6920,0.7920,87.3525,85.8513,86.2936,-1.6753,52.6746,51.6020,0.5322
2026-08-11 07:30:00,86.3197,51.6752,2.5372,24.7268,0.8228,85.3907,85.8311,85.8472,0.9290,53.5395,52.1982,-1.8642
2026-08-11 07:40:00,86.5351,52.5871,2.5116,25.6156,0.8126,86.4159,85.7591,86.2367,0.1191,52.2295,51.7377,0.3576
2026-08-11 07:50:00,87.0849,53.2162,2.5831,24.6998,0.8106,86.9293,86.1761,86.7301,0.1556,51.9582,51.7857,1.2581
2026-08-11 08:00:00,86.7750,52.8481,2.6587,25.5624,0.8277,86.8531,87.2221,86.9501,-0.0781,53.1006,51.9248,-0.2524
2026-08-11 08:10:00,86.5208,52.3485,2.5928,24.5494,0.8098,86.5552,85.9346,86.3369,-0.0344,52.6869,51.7066,-0.3383
2026-08-11 08:20:00,87.3930,52.4930,2.5101,24.5517,0.8163,85.8608,87.2215,86.8251,1.5322,52.7120,51.8013,-0.2191
2026-08-11 08:30:00,87.1936,53.4184,2.7005,24.9876,0.8155,87.2286,87.9941,87.4721,-0.0350,52.4664,51.7231,0.9520
2026-08-11 08:40:00,85.6921,50.9444,2.6419,24.9479,0.7962,86.9334,88.1800,86.9352,-1.2412,52.7750,51.8142,-1.8306
2026-08-11 08:50:00,86.5239,53.5483,2.4439,24.7691,0.8028,86.8076,87.4198,86.9171,-0.2837,52.2127,52.2412,1.3356
2026-08-11 09:00:00,86.6413,52.0557,2.4469,25.5436,0.8236,87.1345,86.8302,86.8687,-0.4932,51.9137,51.0212,0.1419
2026-08-11 09:10:00,87.6534,50.5347,2.4638,25.2648,0.8214,87.0891,86.5571,87.0999,0.5642,52.1426,50.8419,-1.6080
2026-08-11 09:20:00,85.8422,52.0104,2.4012,24.8354,0.8071,87.1802,87.2237,86.7487,-1.3381,52.4590,50.7495,-0.4486
2026-08-11 09:30:00,87.1732,51.1568,2.4447,25.0788,0.8383,86.5313,87.6934,87.1327,0.6419,52.4171,51.3023,-1.2602
2026-08-11 09:40:00,86.2678,52.5004,2.5284,25.0445,0.8127,87.2081,87.4331,86.9697,-0.9403,51.1279,50.8366,1.3725
2026-08-11 09:50:00,87.3301,49.7393,2.3995,24.9809,0.8312,87.0694,87.2169,87.2055,0.2607,50.4004,50.0830,-0.6611
2026-08-11 10:00:00,86.4894,50.6135,2.5490,25.2152,0.8177,86.9418,87.1344,86.8552,-0.4524,50.9907,50.7336,-0.3772
2026-08-11 10:10:00,86.5769,48.6887,2.5502,25.1356,0.8166,87.1554,86.8907,86.8743,-0.5785,49.8969,49.5926,-1.2082
2026-08-11 10:20:00,86.9976,50.4704,2.4946,24.9309,0.8346,85.9683,87.1632,86.7097,1.0293,48.5246,49.2527,1.9457
2026-08-11 10:30:00,87.1909,47.1858,2.6307,25.4679,0.8447,86.8350,85.8513,86.6257,0.3559,48.8296,48.7793,-1.6438
2026-08-11 10:40:00,86.4502,48.8555,2.5329,25.0063,0.8130,86.5902,85.9637,86.3347,-0.1400,48.5601,49.5562,0.2954
2026-08-11 10:50:00,85.3650,48.0743,2.5868,25.1916,0.8143,85.9469,87.0696,86.1272,-0.5820,47.5208,48.7396,0.5535
2026-08-11 11:00:00,86.0765,47.2493,2.4611,25.5433,0.8128,85.2672,85.9666,85.7701,0.8093,48.5041,49.0116,-1.2548
2026-08-11 11:10:00,85.8579,46.3171,2.5096,25.2568,0.8271,86.2469,85.2112,85.7720,-0.3890,46.8050,47.6672,-0.4879
2026-08-11 11:20:00,86.2508,46.7704,2.5205,25.0499,0.8180,85.4771,85.9874,85.9051,0.7737,47.3274,48.2788,-0.5571
2026-08-11 11:30:00,85.3072,47.9380,2.4638,25.0072,0.8188,85.6304,85.6322,85.5233,-0.3232,47.3466,48.6962,0.5915
2026-08-11 11:40:00,85.5131,45.3865,2.4278,24.7860,0.8274,84.5595,85.8239,85.2988,0.9536,47.7372,47.8987,-2.3507
2026-08-11 11:50:00,85.1320,45.7329,2.4743,25.4421,0.8088,86.4377,85.9232,85.8310,-1.3057,46.9878,47.6413,-1.2549
2026-08-11 12:00:00,85.1872,46.5383,2.4586,25.5984,0.8281,84.9854,84.9579,85.0435,0.2018,45.7511,48.0768,0.7871
2026-08-11 12:10:00,85.3378,48.0228,2.4457,24.8172,0.8018,83.4200,84.7370,84.4983,1.9178,47.2557,48.5007,0.7671
2026-08-11 12:20:00,84.3446,47.6259,2.4326,25.2303,0.8048,85.2353,85.0369,84.8723,-0.8906,46.3727,47.6419,1.2532
2026-08-11 12:30:00,83.3980,47.8341,2.3314,24.9595,0.7846,84.1181,84.7641,84.0934,-0.7201,47.3574,48.3152,0.4767
2026-08-11 12:40:00,84.5462,47.0462,2.4722,24.7334,0.8007,84.4854,84.1908,84.4074,0.0608,47.5715,47.4663,-0.5253
2026-08-11 12:50:00,84.6958,46.4860,2.6040,25.1861,0.8161,83.7529,84.3806,84.2764,0.9429,47.6370,48.1694,-1.1510
