timestamp,mdot_kg_s,T_entrada_C,T_vapor_C,T_saida_C,Q_W
2026-08-05 06:44:00,6.488,33.334,133.177,127.699,2559023.78
2026-08-05 06:45:00,3.848,53.546,140.013,183.878,2096426.68
2026-08-05 06:46:00,6.725,35.499,133.006,125.103,2518784.09
2026-08-05 06:47:00,6.860,58.569,128.606,118.432,1716659.53
2026-08-05 06:48:00,5.072,47.528,135.451,154.169,2260953.04
2026-08-05 06:49:00,5.047,64.648,148.139,163.307,2081490.19
2026-08-05 06:50:00,5.057,46.189,135.053,149.643,2186895.41
2026-08-05 06:51:00,3.004,45.848,149.695,242.791,2473269.39
2026-08-05 06:52:00,6.876,47.154,144.604,136.943,2580808.58
2026-08-05 06:53:00,6.288,58.549,134.558,129.551,1866105.91
2026-08-05 06:54:00,7.096,36.207,130.125,118.099,2429109.35
2026-08-05 06:55:00,6.894,43.652,139.368,129.081,2461802.24
2026-08-05 06:56:00,6.713,40.715,148.642,142.308,2850577.47
2026-08-05 06:57:00,6.682,45.518,132.420,123.602,2181013.94
2026-08-05 06:58:00,7.667,66.467,126.408,111.254,1435279.59
2026-08-05 06:59:00,5.632,55.253,123.928,124.808,1637574.07
2026-08-05 07:00:00,6.968,50.131,135.507,128.018,2268441.29
2026-08-05 07:01:00,6.808,35.160,133.324,122.951,2498327.31
2026-08-05 07:02:00,3.621,53.051,135.426,185.374,2003034.95
2026-08-05 07:03:00,5.394,61.949,134.584,144.000,1850123.08
2026-08-05 07:04:00,6.378,44.438,137.226,134.839,2410147.58
2026-08-05 07:05:00,2.621,66.115,129.418,195.528,1417715.36
2026-08-05 07:06:00,5.183,44.059,134.267,148.550,2264019.69
2026-08-05 07:07:00,2.017,36.418,132.822,301.642,2236162.72
2026-08-05 07:08:00,3.442,63.109,135.805,185.435,1759882.30
2026-08-05 07:09:00,4.918,52.624,133.491,148.751,1976196.07
2026-08-05 07:10:00,3.842,50.672,139.503,185.705,2168339.76
2026-08-05 07:11:00,6.627,67.028,141.314,132.275,1807275.90
2026-08-05 07:12:00,5.824,62.991,132.012,131.099,1658156.94
2026-08-05 07:13:00,3.605,69.709,141.954,182.710,1702907.88
2026-08-05 07:14:00,2.102,57.666,147.371,301.528,2143135.14
2026-08-05 07:15:00,3.528,53.184,143.055,202.166,2197209.35
2026-08-05 07:16:00,5.114,51.554,143.251,161.104,2342019.42
2026-08-05 07:17:00,6.573,44.240,141.990,132.076,2413452.41
2026-08-05 07:18:00,5.620,37.237,131.807,141.693,2453928.94
2026-08-05 07:19:00,2.335,63.005,148.646,263.525,1957057.53
2026-08-05 07:20:00,4.799,30.265,125.760,151.264,2427283.85
2026-08-05 07:21:00,7.757,65.514,128.795,110.237,1450121.23
2026-08-05 07:22:00,7.424,40.499,126.226,110.954,2186456.91
2026-08-05 07:23:00,6.454,39.576,134.531,131.108,2469457.06
2026-08-05 07:24:00,3.703,30.282,142.432,209.201,2769321.99
2026-08-05 07:25:00,2.133,44.400,127.752,261.329,1934125.33
2026-08-05 07:26:00,4.738,33.552,148.819,184.968,2998885.63
2026-08-05 07:27:00,4.247,37.382,139.825,183.975,2602171.35
2026-08-05 07:28:00,6.055,57.532,148.082,145.619,2229485.96
2026-08-05 07:29:00,2.424,46.613,138.178,265.072,2213069.62
2026-08-05 07:30:00,7.540,30.438,137.617,122.285,2894871.96
2026-08-05 07:31:00,6.415,42.675,148.942,147.571,2812827.62
2026-08-05 07:32:00,7.826,30.245,148.369,124.175,3072696.33
2026-08-05 07:33:00,7.192,66.607,140.813,126.776,1808800.64
2026-08-05 07:34:00,4.581,64.419,123.438,135.293,1357245.52
2026-08-05 07:35:00,5.975,44.131,123.544,123.804,1989858.08
2026-08-05 07:36:00,7.074,39.618,121.012,110.015,2081514.42
2026-08-05 07:37:00,3.223,34.277,124.423,193.725,2148277.66
2026-08-05 07:38:00,2.058,58.208,136.419,266.103,1788213.81
2026-08-05 07:39:00,3.846,34.817,133.365,184.479,2405692.58
2026-08-05 07:40:00,4.625,56.782,140.817,161.684,2027897.18
2026-08-05 07:41:00,5.747,40.334,146.764,155.121,2757667.59
2026-08-05 07:42:00,3.581,59.172,131.296,172.386,1694435.76
2026-08-05 07:43:00,4.652,45.730,146.079,176.683,2546639.68
2026-08-05 07:44:00,5.892,35.474,146.885,151.464,2856721.51
2026-08-05 07:45:00,6.947,41.095,140.341,130.501,2596028.41
2026-08-05 07:46:00,3.362,57.602,145.064,204.852,2069079.97
2026-08-05 07:47:00,6.799,57.404,147.776,137.878,2287213.57
2026-08-05 07:48:00,7.635,53.890,133.704,115.831,1976862.13
2026-08-05 07:49:00,4.457,42.930,135.092,166.368,2299872.66
2026-08-05 07:50:00,5.312,55.410,135.487,147.082,2035473.99
2026-08-05 07:51:00,2.060,31.688,133.807,315.464,2443416.54
2026-08-05 07:52:00,6.261,54.171,148.443,145.884,2400328.48
2026-08-05 07:53:00,7.232,61.251,122.745,109.784,1467143.13
2026-08-05 07:54:00,2.120,35.528,130.897,286.901,2227484.42
2026-08-05 07:55:00,7.062,62.659,147.193,136.600,2182671.24
2026-08-05 07:56:00,2.894,66.200,143.231,216.509,1818361.07
2026-08-05 07:57:00,7.053,68.361,128.650,115.607,1392812.93
2026-08-05 07:58:00,5.251,31.202,139.907,160.534,2838966.98
2026-08-05 07:59:00,4.221,65.825,120.058,133.441,1192988.20
2026-08-05 08:00:00,7.648,32.538,135.980,116.228,2675329.55
2026-08-05 08:01:00,5.674,45.177,147.553,156.414,2638321.75
2026-08-05 08:02:00,2.232,51.935,138.549,266.733,2003954.18
2026-08-05 08:03:00,6.596,38.869,147.273,145.196,2931577.35
2026-08-05 08:04:00,3.094,43.783,122.266,186.451,1845347.22
2026-08-05 08:05:00,7.540,66.323,136.011,121.398,1735746.83
2026-08-05 08:06:00,2.999,37.003,140.528,233.406,2461853.73
2026-08-05 08:07:00,4.926,51.552,120.998,131.281,1641652.62
2026-08-05 08:08:00,5.135,63.079,145.992,158.283,2043669.24
2026-08-05 08:09:00,5.383,39.644,127.695,139.225,2240526.45
2026-08-05 08:10:00,5.200,67.403,145.944,154.316,1889061.59
2026-08-05 08:11:00,4.634,69.204,128.391,140.980,1390377.93
2026-08-05 08:12:00,6.277,40.643,149.445,148.487,2829582.46
2026-08-05 08:13:00,2.933,48.920,146.623,243.456,2385286.35
2026-08-05 08:14:00,6.724,30.449,145.690,136.618,2983865.70
2026-08-05 08:15:00,2.225,68.430,140.624,241.582,1610181.06
2026-08-05 08:16:00,7.053,35.492,132.044,116.801,2396970.86
2026-08-05 08:17:00,6.499,47.112,133.742,128.150,2201441.53
2026-08-05 08:18:00,6.772,56.907,137.614,129.201,2046548.81
2026-08-05 08:19:00,3.782,56.022,128.020,162.861,1688797.62
2026-08-05 08:20:00,7.098,56.102,127.690,113.971,1717008.32
2026-08-05 08:21:00,6.147,30.685,134.561,133.885,2651651.74
2026-08-05 08:22:00,7.811,59.367,135.866,118.584,1933487.73
2026-08-05 08:23:00,2.120,59.840,143.923,280.808,1958191.19
2026-08-05 08:24:00,6.743,51.815,142.347,134.679,2335643.81
2026-08-05 08:25:00,5.740,59.255,138.755,138.898,1910847.80
2026-08-05 08:26:00,7.934,30.024,139.627,116.645,2872797.30
2026-08-05 08:27:00,4.658,36.649,146.150,179.387,2779328.73
2026-08-05 08:28:00,3.678,32.970,121.743,175.263,2187585.76
2026-08-05 08:29:00,7.278,42.515,137.119,121.863,2414084.10
2026-08-05 08:30:00,3.954,38.144,121.815,162.251,2051292.37
2026-08-05 08:31:00,6.217,37.443,123.300,119.226,2125204.26
2026-08-05 08:32:00,3.991,46.783,134.270,175.540,2148023.86
2026-08-05 08:33:00,7.674,54.945,131.752,114.740,1918134.16
2026-08-05 08:34:00,5.157,51.737,142.018,155.871,2244573.44
2026-08-05 08:35:00,3.919,63.477,144.559,188.221,2043360.31
2026-08-05 08:36:00,6.935,45.752,143.701,132.476,2513795.34
2026-08-05 08:37:00,2.375,46.310,137.391,261.807,2139200.78
2026-08-05 08:38:00,2.563,30.428,120.180,224.249,2076096.92
2026-08-05 08:39:00,7.020,60.408,120.701,110.112,1458538.51
2026-08-05 08:40:00,3.940,54.090,125.706,155.944,1677663.47
2026-08-05 08:41:00,3.059,35.032,128.048,210.881,2248758.72
2026-08-05 08:42:00,5.523,37.666,133.827,141.680,2401256.02
2026-08-05 08:43:00,3.527,36.846,131.402,195.117,2333672.04
2026-08-05 08:44:00,7.923,46.301,124.535,106.858,2005557.77
2026-08-05 08:45:00,6.924,31.520,122.893,114.114,2390320.73
2026-08-05 08:46:00,7.335,61.147,120.649,107.208,1412256.53
2026-08-05 08:47:00,7.002,42.726,122.074,110.012,1969219.31
2026-08-05 08:48:00,7.315,66.748,120.018,106.559,1217324.84
2026-08-05 08:49:00,4.028,40.865,120.968,155.809,1935266.84
2026-08-05 08:50:00,6.040,44.654,133.419,133.774,2250214.27
2026-08-05 08:51:00,7.442,66.839,140.267,126.056,1842073.16
2026-08-05 08:52:00,6.116,36.739,132.560,130.975,2409017.93
2026-08-05 08:53:00,7.983,63.827,127.878,110.616,1561282.45
2026-08-05 08:54:00,7.193,36.058,138.465,123.110,2617454.64
2026-08-05 08:55:00,2.426,49.818,138.970,257.198,2102655.71
2026-08-05 08:56:00,5.010,64.960,141.331,155.920,1904881.38
2026-08-05 08:57:00,3.653,36.390,128.529,183.454,2245749.83
2026-08-05 08:58:00,7.250,31.498,148.692,132.080,3048275.92
2026-08-05 08:59:00,7.623,39.575,125.161,108.520,2197001.80
2026-08-05 09:00:00,5.400,40.485,148.905,165.720,2826653.33
2026-08-05 09:01:00,2.349,46.284,138.993,266.952,2166553.64
2026-08-05 09:02:00,4.080,59.751,128.169,151.780,1569527.44
2026-08-05 09:03:00,3.131,31.917,125.974,203.697,2248503.30
2026-08-05 09:04:00,5.176,52.875,126.951,135.327,1783779.70
2026-08-05 09:05:00,7.909,59.011,139.383,122.216,2089543.59
2026-08-05 09:06:00,4.060,62.287,148.740,183.685,2059999.78
2026-08-05 09:07:00,6.404,68.663,146.033,138.280,1863513.22
2026-08-05 09:08:00,6.986,63.015,149.441,138.537,2205484.31
2026-08-05 09:09:00,6.981,34.128,129.662,117.374,2429169.61
2026-08-05 09:10:00,2.897,37.031,131.633,222.213,2242577.17
2026-08-05 09:11:00,3.425,58.823,142.410,200.778,2032098.75
2026-08-05 09:12:00,3.340,38.470,127.509,193.098,2158573.23
2026-08-05 09:13:00,3.784,39.880,130.113,182.013,2247937.62
2026-08-05 09:14:00,2.281,63.967,128.595,217.022,1459209.30
2026-08-05 09:15:00,5.236,48.464,132.239,141.279,2031491.64
2026-08-05 09:16:00,6.446,45.874,143.158,135.822,2423414.59
2026-08-05 09:17:00,3.565,48.773,120.266,163.712,1712739.70
2026-08-05 09:18:00,5.839,40.267,120.781,121.956,1993770.00
2026-08-05 09:19:00,5.274,33.501,120.111,136.591,2272430.82
2026-08-05 09:20:00,2.595,69.088,139.182,219.423,1630716.84
2026-08-05 09:21:00,3.439,41.678,130.997,196.226,2221416.78
2026-08-05 09:22:00,3.449,50.482,134.132,187.586,1976553.10
2026-08-05 09:23:00,4.932,32.346,133.989,156.979,2569437.67
2026-08-05 09:24:00,5.767,35.968,126.094,131.555,2304262.72
2026-08-05 09:25:00,3.808,34.086,143.716,206.447,2743730.34
2026-08-05 09:26:00,2.763,32.045,125.600,226.896,2250194.12
2026-08-05 09:27:00,3.615,56.039,140.528,191.713,2050302.68
2026-08-05 09:28:00,2.241,30.677,142.182,314.206,2656069.14
2026-08-05 09:29:00,6.492,48.275,127.665,120.134,1950021.80
2026-08-05 09:30:00,6.196,56.599,141.276,138.444,2119665.55
2026-08-05 09:31:00,6.024,44.524,126.510,125.145,2030042.54
2026-08-05 09:32:00,5.707,36.007,135.777,141.109,2507083.07
2026-08-05 09:33:00,3.786,38.935,141.509,199.746,2545011.20
2026-08-05 09:34:00,2.693,36.145,124.370,218.110,2048264.39
2026-08-05 09:35:00,5.594,41.816,140.314,150.442,2540051.36
2026-08-05 09:36:00,6.395,44.250,123.998,119.407,2009167.39
2026-08-05 09:37:00,6.865,45.866,122.135,112.772,1919937.40
2026-08-05 09:38:00,6.359,38.923,130.475,125.251,2294717.80
2026-08-05 09:39:00,5.952,39.368,126.549,126.003,2155427.27
2026-08-05 09:40:00,6.946,55.576,124.475,114.911,1722864.28
2026-08-05 09:41:00,6.571,30.922,127.754,121.152,2478190.51
2026-08-05 09:42:00,7.669,47.658,142.861,125.329,2489997.59
2026-08-05 09:43:00,2.036,67.167,145.817,274.142,1761700.51
2026-08-05 09:44:00,2.880,60.457,148.111,233.477,2082884.19
2026-08-05 09:45:00,5.479,43.316,148.535,163.444,2750942.34
2026-08-05 09:46:00,4.406,51.940,138.860,168.349,2144087.92
2026-08-05 09:47:00,4.043,69.277,140.805,169.120,1687321.77
2026-08-05 09:48:00,6.475,58.653,129.156,122.924,1739641.53
2026-08-05 09:49:00,5.214,53.585,146.850,161.797,2358341.79
2026-08-05 09:50:00,5.159,52.370,130.457,144.287,1982118.29
2026-08-05 09:51:00,2.299,65.770,142.045,248.401,1755057.29
2026-08-05 09:52:00,4.768,37.792,143.545,173.973,2714009.58
2026-08-05 09:53:00,5.648,53.147,149.337,156.342,2436347.81
2026-08-05 09:54:00,3.681,44.007,120.961,161.115,1801661.61
2026-08-05 09:55:00,3.434,48.727,127.534,180.468,1890961.00
2026-08-05 09:56:00,5.304,31.597,134.145,146.382,2544710.66
2026-08-05 09:57:00,7.472,61.729,143.924,129.517,2117173.23
2026-08-05 09:58:00,2.698,37.372,141.766,256.883,2475784.19
2026-08-05 09:59:00,3.855,52.508,122.264,152.641,1613389.65
2026-08-05 10:00:00,2.349,66.933,145.712,249.336,1790851.42
2026-08-05 10:01:00,3.952,40.298,132.373,179.004,2291501.62
2026-08-05 10:02:00,6.169,43.109,145.658,143.492,2588542.66
2026-08-05 10:03:00,3.912,46.245,146.514,200.084,2515627.08
2026-08-05 10:04:00,4.391,51.759,147.540,180.267,2358678.20
2026-08-05 10:05:00,7.613,39.204,143.572,124.884,2726505.17
2026-08-05 10:06:00,4.082,59.537,142.602,176.733,1999927.38
2026-08-05 10:07:00,5.237,55.188,135.315,148.962,2052897.90
2026-08-05 10:08:00,7.602,33.729,136.689,115.982,2613610.46
2026-08-05 10:09:00,5.051,50.385,135.496,151.115,2126763.40
2026-08-05 10:10:00,3.021,44.392,135.470,218.189,2194614.95
2026-08-05 10:11:00,2.858,44.025,126.320,204.604,1918685.80
2026-08-05 10:12:00,7.393,69.323,129.840,116.421,1455527.72
2026-08-05 10:13:00,7.314,46.219,125.319,110.183,1955475.22
2026-08-05 10:14:00,3.506,30.959,141.531,215.438,2703676.78
2026-08-05 10:15:00,5.739,44.197,132.613,134.966,2177546.16
2026-08-05 10:16:00,2.999,53.983,127.297,190.392,1710099.47
2026-08-05 10:17:00,3.389,51.111,143.978,209.107,2238154.19
2026-08-05 10:18:00,7.524,33.083,146.863,127.174,2959173.14
2026-08-05 10:19:00,4.411,36.727,120.139,148.080,2052931.71
2026-08-05 10:20:00,3.251,60.775,146.345,214.996,2095820.76
2026-08-05 10:21:00,5.145,30.290,120.802,132.963,2207984.79
2026-08-05 10:22:00,7.106,39.221,141.294,129.030,2667592.62
2026-08-05 10:23:00,6.998,69.229,146.308,135.587,1940995.83
2026-08-05 10:24:00,5.972,56.226,127.073,126.781,1761301.21
2026-08-05 10:25:00,6.881,39.821,148.306,137.800,2818008.93
2026-08-05 10:26:00,6.677,37.760,141.605,136.804,2764431.86
2026-08-05 10:27:00,7.782,46.661,149.514,130.245,2718864.60
2026-08-05 10:28:00,5.935,55.823,125.986,122.189,1646438.34
2026-08-05 10:29:00,5.587,36.842,123.849,130.580,2189287.30
2026-08-05 10:30:00,7.434,59.918,139.849,124.742,2014345.47
2026-08-05 10:31:00,4.169,31.677,135.448,183.623,2648058.51
2026-08-05 10:32:00,4.957,37.760,144.443,171.617,2773724.56
2026-08-05 10:33:00,7.155,53.611,132.872,119.037,1956684.90
2026-08-05 10:34:00,7.874,58.247,120.060,104.230,1513395.75
2026-08-05 10:35:00,4.528,56.889,134.551,156.105,1877705.30
2026-08-05 10:36:00,5.539,40.473,139.977,148.533,2501808.71
2026-08-05 10:37:00,7.026,45.420,129.367,119.549,2177164.32
2026-08-05 10:38:00,5.113,31.505,135.064,153.730,2611993.64
2026-08-05 10:39:00,4.427,30.019,138.102,177.863,2735975.00
2026-08-05 10:40:00,2.389,46.659,141.543,272.582,2256246.09
2026-08-05 10:41:00,3.272,51.734,127.069,182.665,1790922.67
2026-08-05 10:42:00,3.989,62.845,128.066,155.959,1552424.01
2026-08-05 10:43:00,4.410,68.507,140.603,164.589,1771118.65
2026-08-05 10:44:00,6.657,53.966,130.630,123.495,1934815.35
2026-08-05 10:45:00,3.001,62.662,142.512,208.402,1828110.49
2026-08-05 10:46:00,2.434,35.219,128.028,257.985,2266783.71
2026-08-05 10:47:00,5.527,62.667,142.647,149.070,1996048.85
2026-08-05 10:48:00,2.049,40.136,124.726,273.759,2000565.51
2026-08-05 10:49:00,7.585,46.390,133.570,116.348,2218090.33
2026-08-05 10:50:00,3.536,30.853,125.745,188.176,2325378.50
2026-08-05 10:51:00,7.002,48.722,135.476,125.299,2241240.70
2026-08-05 10:52:00,4.277,56.052,141.005,176.539,2154151.46
2026-08-05 10:53:00,7.993,40.082,135.823,114.813,2496837.45
2026-08-05 10:54:00,5.008,62.347,124.801,130.660,1429909.58
2026-08-05 10:55:00,7.777,67.048,147.640,130.462,2061515.28
2026-08-05 10:56:00,4.813,52.827,120.143,131.917,1591236.09
2026-08-05 10:57:00,6.286,39.762,141.916,138.105,2583794.21
2026-08-05 10:58:00,2.382,58.211,141.678,253.789,1947185.15
2026-08-05 10:59:00,4.670,41.784,146.882,179.249,2683278.78
2026-08-05 11:00:00,3.625,36.512,145.836,220.109,2781742.84
2026-08-05 11:01:00,6.759,41.408,124.508,114.892,2076130.07
2026-08-05 11:02:00,5.195,47.560,148.384,164.517,2539542.09
2026-08-05 11:03:00,5.840,39.027,124.530,126.592,2137564.96
2026-08-05 11:04:00,3.523,43.491,136.915,203.588,2357565.38
2026-08-05 11:05:00,2.701,45.825,124.694,213.345,1891331.64
2026-08-05 11:06:00,6.083,60.154,131.374,129.092,1752991.11
2026-08-05 11:07:00,4.654,64.306,143.779,164.814,1955107.19
2026-08-05 11:08:00,4.502,62.996,148.082,173.461,2078851.52
2026-08-05 11:09:00,7.784,37.729,129.627,111.590,2403124.05
2026-08-05 11:10:00,2.710,62.390,133.080,203.077,1593411.97
2026-08-05 11:11:00,5.863,55.621,144.071,147.237,2245252.25
2026-08-05 11:12:00,2.362,39.512,137.885,268.636,2261702.45
2026-08-05 11:13:00,6.110,45.040,146.926,144.667,2544255.85
2026-08-05 11:14:00,5.358,43.820,129.862,136.281,2070735.41
2026-08-05 11:15:00,6.361,47.406,125.627,122.905,2007599.15
2026-08-05 11:16:00,6.505,63.794,136.448,129.283,1780683.98
2026-08-05 11:17:00,2.792,46.464,134.002,220.719,2033847.40
2026-08-05 11:18:00,3.648,32.187,146.430,228.505,2993722.03
2026-08-05 11:19:00,3.514,59.493,122.669,156.516,1425272.62
2026-08-05 11:20:00,5.648,61.481,121.364,121.352,1413511.34
2026-08-05 11:21:00,3.550,52.891,125.219,165.907,1677113.56
2026-08-05 11:22:00,5.095,49.005,140.155,157.625,2313409.50
2026-08-05 11:23:00,4.653,60.884,129.764,145.033,1636583.40
2026-08-05 11:24:00,5.514,30.883,122.923,130.199,2289055.82
2026-08-05 11:25:00,4.108,53.368,146.594,184.356,2249330.77
2026-08-05 11:26:00,7.550,68.078,142.869,126.507,1843908.68
2026-08-05 11:27:00,7.790,61.772,146.532,127.048,2125557.92
2026-08-05 11:28:00,4.105,41.021,123.356,153.871,1936513.52
2026-08-05 11:29:00,7.486,66.707,129.455,115.659,1531669.80
2026-08-05 11:30:00,6.758,38.099,138.754,131.998,2652580.28
2026-08-05 11:31:00,3.357,51.877,122.368,167.559,1623131.17
2026-08-05 11:32:00,5.377,55.000,149.746,157.545,2304737.47
2026-08-05 11:33:00,4.266,31.361,149.784,201.638,3036155.77
2026-08-05 11:34:00,6.806,35.090,135.558,126.663,2605032.12
2026-08-05 11:35:00,7.363,51.774,149.811,132.919,2497608.18
2026-08-05 11:36:00,5.734,37.236,148.108,156.623,2861710.44
2026-08-05 11:37:00,5.781,46.766,138.271,137.816,2200113.91
2026-08-05 11:38:00,6.328,58.232,122.539,116.476,1540493.63
2026-08-05 11:39:00,4.970,55.015,123.794,133.826,1637414.47
2026-08-05 11:40:00,4.824,64.970,128.922,141.170,1536511.22
2026-08-05 11:41:00,5.379,66.847,144.711,152.214,1919502.00
2026-08-05 11:42:00,6.910,67.064,136.190,125.676,1692985.55
2026-08-05 11:43:00,5.885,45.696,144.925,152.356,2623599.70
2026-08-05 11:44:00,2.864,34.877,141.360,249.357,2567562.98
2026-08-05 11:45:00,2.842,56.686,144.450,228.134,2037048.05
2026-08-05 11:46:00,4.495,66.760,127.970,143.332,1438844.98
2026-08-05 11:47:00,5.955,60.771,141.016,142.314,2029618.89
2026-08-05 11:48:00,4.347,57.881,122.324,142.232,1532580.67
2026-08-05 11:49:00,4.290,62.104,140.689,167.648,1892842.62
2026-08-05 11:50:00,7.373,46.393,134.616,118.691,2228070.69
2026-08-05 11:51:00,7.209,50.070,130.063,115.418,1969261.83
2026-08-05 11:52:00,4.854,37.995,140.887,164.395,2564597.68
2026-08-05 11:53:00,6.310,56.862,120.202,112.683,1472269.23
2026-08-05 11:54:00,4.713,43.919,143.151,169.684,2477389.11
2026-08-05 11:55:00,5.619,40.698,136.073,146.650,2488451.13
2026-08-05 11:56:00,3.647,40.027,132.918,187.827,2253177.39
2026-08-05 11:57:00,4.985,50.428,135.891,152.228,2121316.42
2026-08-05 11:58:00,5.855,51.599,128.148,129.338,1902649.38
2026-08-05 11:59:00,4.651,63.050,138.510,156.242,1811635.21
2026-08-05 12:00:00,6.556,66.653,126.858,118.303,1415495.24
2026-08-05 12:01:00,3.604,42.366,147.823,220.445,2682666.90
2026-08-05 12:02:00,2.077,43.273,143.395,317.761,2383366.52
2026-08-05 12:03:00,7.486,41.248,146.515,131.010,2808625.91
2026-08-05 12:04:00,4.166,42.082,141.456,190.534,2585245.32
2026-08-05 12:05:00,3.513,59.139,122.428,156.251,1425825.53
2026-08-05 12:06:00,4.856,55.164,135.634,151.996,1965647.05
2026-08-05 12:07:00,3.496,33.113,141.116,216.350,2677863.71
2026-08-05 12:08:00,6.399,52.901,138.514,132.890,2139680.66
2026-08-05 12:09:00,3.841,63.909,140.538,177.077,1816843.52
2026-08-05 12:10:00,7.950,32.408,136.070,116.213,2784965.25
2026-08-05 12:11:00,3.657,66.219,138.991,178.755,1720433.67
2026-08-05 12:12:00,4.171,40.272,136.824,184.087,2507526.06
2026-08-05 12:13:00,5.230,43.110,122.348,131.498,1932372.17
2026-08-05 12:14:00,2.020,45.980,137.557,307.058,2204438.26
2026-08-05 12:15:00,2.025,35.691,133.979,319.144,2399074.88
2026-08-05 12:16:00,3.403,33.939,135.141,208.977,2489579.41
2026-08-05 12:17:00,2.490,39.625,122.240,227.133,1951616.16
2026-08-05 12:18:00,6.560,30.216,147.119,143.729,3112816.61
2026-08-05 12:19:00,7.231,53.090,145.167,130.580,2342136.26
2026-08-05 12:20:00,4.479,35.379,121.501,151.912,2181972.98
2026-08-05 12:21:00,5.099,33.734,146.985,168.234,2866770.76
2026-08-05 12:22:00,5.676,52.529,145.309,150.475,2324015.95
2026-08-05 12:23:00,2.569,53.705,143.307,250.061,2108788.11
2026-08-05 12:24:00,4.819,56.396,147.908,170.169,2291740.00
2026-08-05 12:25:00,7.756,50.151,139.791,121.649,2318034.96
2026-08-05 12:26:00,3.247,65.373,123.676,160.198,1287128.09
2026-08-05 12:27:00,2.504,34.994,124.796,238.069,2125823.36
2026-08-05 12:28:00,3.683,61.452,122.158,149.370,1353659.47
2026-08-05 12:29:00,5.288,46.448,132.578,145.463,2188428.23
2026-08-05 12:30:00,7.211,66.138,124.912,112.876,1408763.68
2026-08-05 12:31:00,4.129,39.381,121.037,153.483,1969236.41
2026-08-05 12:32:00,4.069,67.910,135.505,160.798,1579809.52
2026-08-05 12:33:00,4.058,64.687,129.210,151.978,1480811.50
2026-08-05 12:34:00,7.046,36.927,125.959,112.839,2235633.21
2026-08-05 12:35:00,4.816,47.397,141.033,161.534,2297610.11
2026-08-05 12:36:00,3.988,39.723,137.196,182.360,2377898.00
2026-08-05 12:37:00,3.062,35.682,136.545,231.674,2508284.00
2026-08-05 12:38:00,2.754,45.521,130.590,224.095,2055398.69
2026-08-05 12:39:00,7.845,51.406,142.665,121.513,2298872.44
2026-08-05 12:40:00,4.919,46.063,124.571,140.469,1940930.94
2026-08-05 12:41:00,2.433,43.268,133.333,248.187,2084211.88
2026-08-05 12:42:00,7.438,43.115,131.613,116.928,2294942.57
2026-08-05 12:43:00,7.724,36.441,143.892,124.052,2828821.50
2026-08-05 12:44:00,3.423,38.910,125.590,183.851,2073880.66
2026-08-05 12:45:00,3.896,51.177,149.611,202.251,2460553.40
2026-08-05 12:46:00,7.763,36.363,124.769,107.911,2321686.35
2026-08-05 12:47:00,2.095,63.179,133.201,236.645,1518740.75
2026-08-05 12:48:00,3.946,59.447,138.197,176.631,1932810.55
2026-08-05 12:49:00,4.581,69.554,132.676,145.341,1451096.54
2026-08-05 12:50:00,6.622,42.670,146.278,142.023,2750225.58
2026-08-05 12:51:00,4.207,37.296,139.327,184.869,2594813.59
2026-08-05 12:52:00,4.030,33.021,140.439,189.905,2643081.88
2026-08-05 12:53:00,6.376,43.998,146.443,142.165,2616477.73
2026-08-05 12:54:00,7.096,66.838,123.872,112.372,1350558.49
2026-08-05 12:55:00,2.560,53.648,133.412,230.776,1895116.51
2026-08-05 12:56:00,2.855,68.342,132.055,189.952,1451193.21
2026-08-05 12:57:00,5.959,66.561,142.527,142.157,1882893.18
2026-08-05 12:58:00,3.886,45.190,145.268,196.484,2457572.40
2026-08-05 12:59:00,6.011,47.517,133.497,133.518,2160733.70
2026-08-05 13:00:00,3.044,41.974,123.513,193.861,1932364.55
2026-08-05 13:01:00,6.824,59.676,142.838,131.273,2042285.14
2026-08-05 13:02:00,3.929,52.776,143.496,189.239,2240880.75
2026-08-05 13:03:00,4.011,32.537,128.263,172.992,2354815.56
2026-08-05 13:04:00,3.073,66.747,125.145,170.471,1332450.03
2026-08-05 13:05:00,3.268,61.419,124.242,168.201,1458743.48
2026-08-05 13:06:00,5.590,67.319,123.033,122.238,1283356.53
2026-08-05 13:07:00,5.490,39.978,128.714,138.803,2267701.26
2026-08-05 13:08:00,6.946,60.120,141.484,131.376,2069000.17
2026-08-05 13:09:00,5.782,55.354,128.575,129.278,1786557.15
2026-08-05 13:10:00,4.567,34.927,145.130,177.900,2729398.78
2026-08-05 13:11:00,6.821,40.383,130.027,120.302,2278493.48
2026-08-05 13:12:00,2.100,37.670,141.155,316.927,2450786.30
2026-08-05 13:13:00,6.211,36.135,126.349,124.035,2281966.41
2026-08-05 13:14:00,5.259,55.975,123.430,128.942,1604042.68
2026-08-05 13:15:00,3.325,64.642,127.244,169.145,1452583.05
2026-08-05 13:16:00,5.825,69.515,138.788,139.754,1710206.82
2026-08-05 13:17:00,7.920,38.601,139.926,117.991,2628217.60
2026-08-05 13:18:00,4.079,56.969,138.608,170.296,1932269.88
2026-08-05 13:19:00,5.831,33.132,132.665,135.706,2500108.39
2026-08-05 13:20:00,4.636,39.561,136.787,168.120,2491396.21
2026-08-05 13:21:00,4.355,63.895,148.244,179.279,2100265.02
