timestamp,T_reator_C,F_alimentacao_L_min,C_A0_mol_L,C_A_mol_L
2026-08-02 05:13:00,130.552,28.673,1.854,0.8493
2026-08-02 05:14:00,134.459,18.579,1.253,0.3743
2026-08-02 05:15:00,125.439,14.850,1.067,0.3528
2026-08-02 05:16:00,134.024,29.949,1.073,0.3564
2026-08-02 05:17:00,129.333,12.791,1.901,0.4410
2026-08-02 05:18:00,134.124,21.654,1.728,0.5270
2026-08-02 05:19:00,129.662,23.827,1.172,0.4015
2026-08-02 05:20:00,132.702,17.134,1.703,0.5249
2026-08-02 05:21:00,134.840,15.588,1.409,0.3674
2026-08-02 05:22:00,133.741,12.964,1.584,0.3387
2026-08-02 05:23:00,125.893,10.813,1.599,0.5116
2026-08-02 05:24:00,132.848,29.543,1.682,0.7315
2026-08-02 05:25:00,129.632,18.763,1.283,0.5203
2026-08-02 05:26:00,127.891,15.802,1.925,0.5651
2026-08-02 05:27:00,132.121,13.699,1.878,0.5434
2026-08-02 05:28:00,129.340,14.638,1.012,0.3737
2026-08-02 05:29:00,130.880,20.518,1.686,0.6546
2026-08-02 05:30:00,132.823,14.893,1.540,0.4162
2026-08-02 05:31:00,133.226,15.438,1.507,0.4230
2026-08-02 05:32:00,129.672,29.742,1.113,0.5489
2026-08-02 05:33:00,129.404,21.854,1.538,0.6216
2026-08-02 05:34:00,129.131,12.047,1.737,0.5385
2026-08-02 05:35:00,131.767,25.083,1.015,0.3635
2026-08-02 05:36:00,134.477,11.574,1.424,0.3824
2026-08-02 05:37:00,127.680,16.372,1.621,0.5839
2026-08-02 05:38:00,127.858,16.785,1.149,0.4178
2026-08-02 05:39:00,131.479,23.867,1.988,0.7938
2026-08-02 05:40:00,129.480,11.509,1.688,0.5040
2026-08-02 05:41:00,125.472,21.571,1.684,0.6788
2026-08-02 05:42:00,125.724,20.562,1.452,0.5414
2026-08-02 05:43:00,131.045,16.713,1.085,0.3550
2026-08-02 05:44:00,128.778,19.629,1.902,0.6852
2026-08-02 05:45:00,131.243,19.319,1.056,0.3945
2026-08-02 05:46:00,132.528,29.487,1.778,0.9087
2026-08-02 05:47:00,128.415,23.422,1.169,0.5044
2026-08-02 05:48:00,130.817,15.917,1.719,0.5570
2026-08-02 05:49:00,129.225,25.921,1.489,0.7576
2026-08-02 05:50:00,134.228,18.997,1.454,0.5007
2026-08-02 05:51:00,134.651,11.926,1.999,0.5278
2026-08-02 05:52:00,131.757,12.820,1.997,0.5139
2026-08-02 05:53:00,128.815,21.332,1.055,0.4197
2026-08-02 05:54:00,134.491,13.270,1.897,0.4395
2026-08-02 05:55:00,128.355,26.663,1.006,0.4899
2026-08-02 05:56:00,130.295,13.240,1.601,0.4811
2026-08-02 05:57:00,134.404,17.410,1.820,0.6039
2026-08-02 05:58:00,131.084,21.125,1.322,0.5266
2026-08-02 05:59:00,129.010,29.944,1.702,0.8135
2026-08-02 06:00:00,125.321,10.942,1.605,0.4850
2026-08-02 06:01:00,132.903,22.653,1.459,0.6426
2026-08-02 06:02:00,125.866,19.954,1.851,0.7702
2026-08-02 06:03:00,125.902,19.045,1.683,0.5942
2026-08-02 06:04:00,127.273,14.761,1.795,0.5325
2026-08-02 06:05:00,131.306,10.159,1.076,0.2571
2026-08-02 06:06:00,133.933,26.155,1.207,0.4375
2026-08-02 06:07:00,125.083,25.072,1.600,0.7308
2026-08-02 06:08:00,131.780,12.226,1.825,0.4358
2026-08-02 06:09:00,130.216,20.933,1.771,0.7049
2026-08-02 06:10:00,131.211,16.723,1.468,0.5722
2026-08-02 06:11:00,131.901,12.158,1.821,0.3737
2026-08-02 06:12:00,131.590,19.189,1.886,0.7266
2026-08-02 06:13:00,133.305,10.088,1.593,0.3964
2026-08-02 06:14:00,126.090,19.394,1.150,0.4795
2026-08-02 06:15:00,127.234,12.840,1.606,0.4691
2026-08-02 06:16:00,133.446,17.059,1.314,0.4549
2026-08-02 06:17:00,125.712,17.529,1.358,0.5227
2026-08-02 06:18:00,134.805,11.450,1.894,0.4150
2026-08-02 06:19:00,129.547,22.358,1.985,0.6980
2026-08-02 06:20:00,128.534,20.225,1.710,0.6965
2026-08-02 06:21:00,129.436,23.201,1.313,0.6304
2026-08-02 06:22:00,127.852,26.484,1.280,0.5093
2026-08-02 06:23:00,133.257,16.480,1.042,0.2654
2026-08-02 06:24:00,131.161,20.122,1.060,0.3609
2026-08-02 06:25:00,127.880,25.523,1.075,0.4710
2026-08-02 06:26:00,132.799,17.080,1.676,0.4881
2026-08-02 06:27:00,132.086,21.108,1.190,0.5169
2026-08-02 06:28:00,130.871,21.220,1.082,0.5330
2026-08-02 06:29:00,129.435,15.168,1.991,0.6460
2026-08-02 06:30:00,133.477,20.661,1.714,0.5664
2026-08-02 06:31:00,127.075,14.854,1.602,0.5426
2026-08-02 06:32:00,134.064,12.972,1.547,0.3221
2026-08-02 06:33:00,130.965,25.955,1.957,0.8285
2026-08-02 06:34:00,134.448,27.240,1.615,0.6959
2026-08-02 06:35:00,134.355,26.053,1.036,0.4542
2026-08-02 06:36:00,125.836,22.361,1.589,0.7329
2026-08-02 06:37:00,128.345,11.493,1.431,0.3564
2026-08-02 06:38:00,131.553,20.616,1.999,0.7463
2026-08-02 06:39:00,126.289,29.034,1.485,0.7227
2026-08-02 06:40:00,130.469,28.123,1.783,0.8622
2026-08-02 06:41:00,128.414,26.134,1.818,0.8519
2026-08-02 06:42:00,134.994,23.887,1.052,0.4933
2026-08-02 06:43:00,127.004,20.109,1.964,0.8120
2026-08-02 06:44:00,126.106,18.777,1.520,0.5492
2026-08-02 06:45:00,129.555,21.826,1.830,0.6598
2026-08-02 06:46:00,127.439,19.466,1.641,0.6525
2026-08-02 06:47:00,133.089,18.255,1.451,0.3375
2026-08-02 06:48:00,125.174,21.963,1.274,0.5385
2026-08-02 06:49:00,131.523,28.342,1.188,0.4951
2026-08-02 06:50:00,129.076,14.372,1.712,0.4811
2026-08-02 06:51:00,134.316,12.712,1.078,0.2735
2026-08-02 06:52:00,134.137,13.149,1.243,0.2532
2026-08-02 06:53:00,133.007,23.984,1.525,0.5038
2026-08-02 06:54:00,129.296,27.401,1.220,0.5883
2026-08-02 06:55:00,129.263,25.334,1.550,0.6586
2026-08-02 06:56:00,125.213,18.079,1.361,0.5564
2026-08-02 06:57:00,134.276,21.305,1.269,0.4596
2026-08-02 06:58:00,134.772,10.928,1.716,0.4028
2026-08-02 06:59:00,127.108,19.293,1.243,0.5004
2026-08-02 07:00:00,129.728,24.911,1.197,0.5505
2026-08-02 07:01:00,130.785,25.840,1.170,0.6047
2026-08-02 07:02:00,130.398,22.236,1.203,0.4975
2026-08-02 07:03:00,129.796,26.641,1.013,0.4857
2026-08-02 07:04:00,131.063,16.905,1.715,0.5699
2026-08-02 07:05:00,132.894,11.756,1.565,0.2640
2026-08-02 07:06:00,129.142,20.322,1.048,0.3971
2026-08-02 07:07:00,125.745,29.854,1.483,0.8410
2026-08-02 07:08:00,127.757,27.810,1.835,0.9031
2026-08-02 07:09:00,126.195,27.524,1.479,0.6934
2026-08-02 07:10:00,131.040,22.117,2.000,0.8030
2026-08-02 07:11:00,130.091,29.080,1.102,0.4467
2026-08-02 07:12:00,126.498,21.187,1.614,0.7205
2026-08-02 07:13:00,128.398,18.718,1.526,0.5418
2026-08-02 07:14:00,134.130,23.173,1.586,0.6045
2026-08-02 07:15:00,133.716,21.079,1.518,0.4798
2026-08-02 07:16:00,130.867,23.961,1.562,0.6553
2026-08-02 07:17:00,125.171,17.553,1.910,0.5961
2026-08-02 07:18:00,132.890,29.468,1.364,0.5793
2026-08-02 07:19:00,125.517,28.848,1.660,0.7950
2026-08-02 07:20:00,134.154,26.060,1.222,0.4480
2026-08-02 07:21:00,130.825,10.690,1.355,0.1158
2026-08-02 07:22:00,127.544,15.267,1.538,0.4734
2026-08-02 07:23:00,125.953,28.706,1.709,0.8720
2026-08-02 07:24:00,132.369,26.227,1.913,0.7494
2026-08-02 07:25:00,126.331,15.060,1.704,0.6102
2026-08-02 07:26:00,129.658,21.444,1.689,0.7214
2026-08-02 07:27:00,125.215,10.538,1.428,0.4100
2026-08-02 07:28:00,134.134,26.576,1.237,0.5266
2026-08-02 07:29:00,132.725,19.884,1.710,0.6163
2026-08-02 07:30:00,126.580,19.809,1.374,0.5871
2026-08-02 07:31:00,131.386,12.795,1.875,0.4614
2026-08-02 07:32:00,129.775,10.681,1.862,0.4038
2026-08-02 07:33:00,125.868,28.881,1.078,0.4927
2026-08-02 07:34:00,129.659,24.619,1.038,0.4850
2026-08-02 07:35:00,128.707,15.240,1.461,0.4233
2026-08-02 07:36:00,127.307,10.492,1.224,0.2985
2026-08-02 07:37:00,134.361,22.719,1.239,0.4300
2026-08-02 07:38:00,127.271,27.378,1.411,0.6828
2026-08-02 07:39:00,131.652,19.406,1.781,0.6685
2026-08-02 07:40:00,134.734,23.321,1.165,0.4693
2026-08-02 07:41:00,125.204,29.069,1.952,0.8904
2026-08-02 07:42:00,126.397,19.673,1.606,0.6685
2026-08-02 07:43:00,132.020,26.248,1.765,0.7434
2026-08-02 07:44:00,130.491,16.942,1.158,0.3960
2026-08-02 07:45:00,133.147,10.247,1.150,0.2269
2026-08-02 07:46:00,129.789,27.057,1.316,0.5446
2026-08-02 07:47:00,134.158,28.985,1.895,0.8688
2026-08-02 07:48:00,127.120,11.157,1.837,0.4868
2026-08-02 07:49:00,129.867,22.987,1.266,0.5916
2026-08-02 07:50:00,133.590,24.156,1.416,0.5485
2026-08-02 07:51:00,126.358,27.323,1.500,0.7264
2026-08-02 07:52:00,130.783,23.489,1.325,0.4970
2026-08-02 07:53:00,129.073,26.432,1.950,0.8789
2026-08-02 07:54:00,130.893,24.678,1.679,0.7570
2026-08-02 07:55:00,126.524,17.642,1.431,0.5309
2026-08-02 07:56:00,130.789,12.674,1.008,0.2843
2026-08-02 07:57:00,130.859,27.891,1.058,0.5715
2026-08-02 07:58:00,130.870,29.033,1.548,0.6371
2026-08-02 07:59:00,126.783,10.475,1.756,0.4040
2026-08-02 08:00:00,128.900,24.089,1.617,0.7135
2026-08-02 08:01:00,129.540,11.958,1.811,0.3825
2026-08-02 08:02:00,131.569,24.165,1.774,0.7527
2026-08-02 08:03:00,134.492,14.280,1.803,0.4337
2026-08-02 08:04:00,125.820,29.551,1.609,0.7931
2026-08-02 08:05:00,134.484,24.868,1.863,0.7743
2026-08-02 08:06:00,133.587,24.045,1.337,0.4436
2026-08-02 08:07:00,128.888,14.374,1.154,0.2389
2026-08-02 08:08:00,130.596,14.767,1.801,0.4184
2026-08-02 08:09:00,127.634,21.112,1.298,0.5487
2026-08-02 08:10:00,129.956,13.212,1.230,0.4007
2026-08-02 08:11:00,133.163,16.350,1.557,0.4097
2026-08-02 08:12:00,125.075,28.310,1.562,0.8540
2026-08-02 08:13:00,133.915,19.095,1.075,0.3532
2026-08-02 08:14:00,130.312,16.828,1.624,0.5439
2026-08-02 08:15:00,131.137,27.150,1.228,0.5944
2026-08-02 08:16:00,129.761,23.366,1.133,0.3629
2026-08-02 08:17:00,127.436,19.021,1.965,0.7974
2026-08-02 08:18:00,128.778,25.405,1.292,0.4627
2026-08-02 08:19:00,130.023,14.245,1.412,0.3248
2026-08-02 08:20:00,129.271,12.119,1.143,0.2226
2026-08-02 08:21:00,130.847,15.787,1.947,0.6475
2026-08-02 08:22:00,125.315,16.322,1.016,0.4122
2026-08-02 08:23:00,132.135,28.005,1.009,0.4920
2026-08-02 08:24:00,130.474,29.377,1.406,0.6479
2026-08-02 08:25:00,134.125,11.086,1.121,0.2239
2026-08-02 08:26:00,129.940,27.829,1.195,0.5716
2026-08-02 08:27:00,125.369,26.541,1.288,0.6147
2026-08-02 08:28:00,133.121,13.783,1.469,0.4052
2026-08-02 08:29:00,134.416,19.476,1.890,0.6205
2026-08-02 08:30:00,131.136,19.695,1.422,0.5080
2026-08-02 08:31:00,128.824,14.127,1.789,0.6681
2026-08-02 08:32:00,130.488,17.641,1.961,0.7221
2026-08-02 08:33:00,133.685,13.224,1.844,0.5004
2026-08-02 08:34:00,125.840,21.204,1.853,0.7645
2026-08-02 08:35:00,125.558,16.789,1.799,0.6719
2026-08-02 08:36:00,133.336,19.239,1.115,0.4324
2026-08-02 08:37:00,126.681,19.908,1.171,0.4801
2026-08-02 08:38:00,132.042,20.506,1.274,0.4358
2026-08-02 08:39:00,134.143,13.680,1.675,0.3336
2026-08-02 08:40:00,127.409,10.260,1.419,0.3340
2026-08-02 08:41:00,134.360,21.462,1.503,0.5706
2026-08-02 08:42:00,133.095,16.076,1.813,0.4671
2026-08-02 08:43:00,131.846,11.292,1.033,0.3328
2026-08-02 08:44:00,130.334,17.512,1.866,0.6495
2026-08-02 08:45:00,127.227,29.773,1.564,0.8597
2026-08-02 08:46:00,130.825,22.361,1.591,0.6198
2026-08-02 08:47:00,125.459,24.461,1.280,0.4605
2026-08-02 08:48:00,129.110,26.874,1.165,0.5024
2026-08-02 08:49:00,131.421,23.535,1.572,0.5876
2026-08-02 08:50:00,133.882,18.807,1.842,0.5506
2026-08-02 08:51:00,126.950,27.360,1.756,0.8666
2026-08-02 08:52:00,125.418,16.103,1.800,0.5980
2026-08-02 08:53:00,125.036,15.088,1.337,0.3815
2026-08-02 08:54:00,133.156,15.196,1.629,0.4284
2026-08-02 08:55:00,128.618,16.982,1.565,0.5923
2026-08-02 08:56:00,126.164,25.547,1.089,0.4906
2026-08-02 08:57:00,133.043,12.158,1.539,0.3196
2026-08-02 08:58:00,125.998,20.468,1.002,0.3876
2026-08-02 08:59:00,130.575,22.007,1.735,0.7423
2026-08-02 09:00:00,131.472,28.607,1.889,0.8716
2026-08-02 09:01:00,134.017,17.681,1.888,0.6201
2026-08-02 09:02:00,129.332,19.550,1.324,0.5203
2026-08-02 09:03:00,131.791,23.764,1.611,0.5407
2026-08-02 09:04:00,125.146,13.310,1.746,0.5531
2026-08-02 09:05:00,130.200,18.150,1.640,0.6309
2026-08-02 09:06:00,129.436,10.635,1.014,0.1121
2026-08-02 09:07:00,127.972,10.036,1.525,0.2516
2026-08-02 09:08:00,134.197,18.490,1.515,0.4182
2026-08-02 09:09:00,131.592,26.323,1.809,0.7224
2026-08-02 09:10:00,130.654,17.679,1.804,0.6125
2026-08-02 09:11:00,126.311,21.062,1.659,0.6142
2026-08-02 09:12:00,131.807,19.425,1.155,0.4319
2026-08-02 09:13:00,129.573,18.597,1.560,0.6926
2026-08-02 09:14:00,132.005,22.244,1.886,0.6823
2026-08-02 09:15:00,132.364,28.992,1.163,0.4256
2026-08-02 09:16:00,133.235,21.018,1.857,0.6357
2026-08-02 09:17:00,129.453,26.974,1.083,0.5166
2026-08-02 09:18:00,133.768,16.701,1.963,0.6003
2026-08-02 09:19:00,128.654,15.575,1.965,0.6863
2026-08-02 09:20:00,131.633,11.586,1.984,0.4671
2026-08-02 09:21:00,128.583,21.675,1.341,0.5593
2026-08-02 09:22:00,133.925,24.735,1.854,0.8740
2026-08-02 09:23:00,129.240,22.574,1.343,0.5221
2026-08-02 09:24:00,127.100,27.007,1.101,0.5160
2026-08-02 09:25:00,134.838,14.218,1.431,0.3982
2026-08-02 09:26:00,128.010,23.301,1.802,0.9187
2026-08-02 09:27:00,134.088,19.916,1.024,0.3936
2026-08-02 09:28:00,133.393,16.320,1.441,0.4357
2026-08-02 09:29:00,130.376,19.747,1.603,0.5582
2026-08-02 09:30:00,127.847,24.430,1.816,0.8794
2026-08-02 09:31:00,125.694,27.815,1.249,0.6078
2026-08-02 09:32:00,127.532,22.010,1.110,0.5519
2026-08-02 09:33:00,133.873,23.259,1.203,0.4322
2026-08-02 09:34:00,127.834,28.684,1.612,0.7371
2026-08-02 09:35:00,127.333,24.806,1.618,0.6374
2026-08-02 09:36:00,125.570,14.421,1.360,0.4850
2026-08-02 09:37:00,130.175,25.335,1.517,0.5388
2026-08-02 09:38:00,130.448,12.567,1.373,0.4410
2026-08-02 09:39:00,131.878,12.683,1.091,0.1937
2026-08-02 09:40:00,133.672,29.018,1.090,0.3560
2026-08-02 09:41:00,126.050,12.242,1.508,0.4421
2026-08-02 09:42:00,128.728,26.570,1.930,0.9308
2026-08-02 09:43:00,131.152,23.517,1.438,0.5674
2026-08-02 09:44:00,126.912,25.102,1.522,0.7375
2026-08-02 09:45:00,127.710,21.220,1.809,0.7546
2026-08-02 09:46:00,132.952,25.163,1.545,0.6596
2026-08-02 09:47:00,125.344,29.093,1.054,0.6263
2026-08-02 09:48:00,133.934,24.841,1.376,0.4919
2026-08-02 09:49:00,132.845,16.398,1.022,0.3174
2026-08-02 09:50:00,128.246,27.883,1.920,0.7834
2026-08-02 09:51:00,128.469,19.572,1.980,0.8360
2026-08-02 09:52:00,127.434,13.182,1.223,0.3449
2026-08-02 09:53:00,125.074,28.104,1.545,0.7759
2026-08-02 09:54:00,132.066,18.270,1.076,0.3374
2026-08-02 09:55:00,132.956,14.975,1.221,0.3044
2026-08-02 09:56:00,126.834,22.796,1.088,0.5127
2026-08-02 09:57:00,128.984,29.910,1.004,0.5127
2026-08-02 09:58:00,129.544,26.873,1.653,0.7065
2026-08-02 09:59:00,125.894,15.019,1.436,0.5933
2026-08-02 10:00:00,127.900,24.255,1.695,0.7927
2026-08-02 10:01:00,127.895,15.090,1.970,0.7391
2026-08-02 10:02:00,133.569,20.246,1.896,0.5420
2026-08-02 10:03:00,126.062,12.811,1.036,0.2758
2026-08-02 10:04:00,127.366,15.774,1.409,0.5362
2026-08-02 10:05:00,129.542,29.810,1.936,0.8438
2026-08-02 10:06:00,126.386,19.102,1.962,0.7477
2026-08-02 10:07:00,127.024,24.839,1.724,0.7166
2026-08-02 10:08:00,134.548,18.767,1.253,0.4232
2026-08-02 10:09:00,133.685,10.035,1.431,0.2722
2026-08-02 10:10:00,126.278,23.085,1.282,0.5026
2026-08-02 10:11:00,127.719,18.383,1.254,0.5695
2026-08-02 10:12:00,133.701,15.229,1.259,0.3930
2026-08-02 10:13:00,128.510,13.914,1.689,0.5503
2026-08-02 10:14:00,129.418,19.721,1.704,0.6496
2026-08-02 10:15:00,126.825,27.952,1.570,0.8092
2026-08-02 10:16:00,130.469,16.822,1.941,0.6725
2026-08-02 10:17:00,126.452,21.308,1.761,0.6297
2026-08-02 10:18:00,130.238,11.027,1.420,0.4635
2026-08-02 10:19:00,134.187,24.446,1.823,0.8075
2026-08-02 10:20:00,129.772,25.657,1.242,0.5136
2026-08-02 10:21:00,133.213,17.549,1.415,0.3495
2026-08-02 10:22:00,130.741,18.789,1.053,0.3056
2026-08-02 10:23:00,128.672,11.387,1.915,0.4409
2026-08-02 10:24:00,134.421,28.411,1.276,0.5526
2026-08-02 10:25:00,134.969,21.019,1.103,0.3538
2026-08-02 10:26:00,128.253,12.794,1.773,0.4773
2026-08-02 10:27:00,134.888,24.880,1.945,0.7843
2026-08-02 10:28:00,134.841,25.571,1.839,0.7121
2026-08-02 10:29:00,128.188,14.026,1.323,0.4671
2026-08-02 10:30:00,129.557,19.069,1.998,0.7311
2026-08-02 10:31:00,125.409,18.867,1.276,0.6138
2026-08-02 10:32:00,125.160,17.454,1.230,0.6084
2026-08-02 10:33:00,126.582,27.296,1.201,0.5925
2026-08-02 10:34:00,127.684,24.142,1.015,0.4282
2026-08-02 10:35:00,133.917,27.673,1.581,0.6574
2026-08-02 10:36:00,128.274,20.599,1.735,0.7529
2026-08-02 10:37:00,132.170,26.188,1.608,0.7285
2026-08-02 10:38:00,134.467,14.736,1.533,0.3037
2026-08-02 10:39:00,130.263,15.591,1.641,0.5529
2026-08-02 10:40:00,133.394,19.873,1.871,0.6221
2026-08-02 10:41:00,129.157,19.823,1.309,0.5140
2026-08-02 10:42:00,127.552,10.870,1.476,0.3880
2026-08-02 10:43:00,132.724,21.713,1.903,0.6817
2026-08-02 10:44:00,131.435,10.312,1.271,0.1878
2026-08-02 10:45:00,131.612,13.860,1.047,0.1990
2026-08-02 10:46:00,128.300,16.282,1.333,0.4391
2026-08-02 10:47:00,129.964,26.755,1.664,0.7333
2026-08-02 10:48:00,128.899,13.919,1.063,0.3178
2026-08-02 10:49:00,134.035,17.815,1.196,0.3928
2026-08-02 10:50:00,134.315,22.927,1.431,0.4801
2026-08-02 10:51:00,126.132,12.993,1.375,0.3428
2026-08-02 10:52:00,132.084,11.480,1.922,0.5240
2026-08-02 10:53:00,127.625,10.140,1.530,0.4148
2026-08-02 10:54:00,132.150,29.253,1.888,0.8037
2026-08-02 10:55:00,127.557,10.791,1.400,0.4184
2026-08-02 10:56:00,129.450,23.051,1.583,0.5947
2026-08-02 10:57:00,129.101,10.085,1.565,0.3862
2026-08-02 10:58:00,133.167,26.533,1.161,0.4955
2026-08-02 10:59:00,128.521,23.394,1.015,0.3937
2026-08-02 11:00:00,134.134,29.596,1.269,0.5789
2026-08-02 11:01:00,126.039,28.723,1.052,0.4475
2026-08-02 11:02:00,127.348,29.304,1.746,0.8586
2026-08-02 11:03:00,127.362,11.534,1.845,0.5087
2026-08-02 11:04:00,127.557,21.708,1.341,0.4920
2026-08-02 11:05:00,130.982,24.932,1.175,0.5308
2026-08-02 11:06:00,128.895,12.473,1.150,0.3899
2026-08-02 11:07:00,129.577,14.188,1.509,0.4522
2026-08-02 11:08:00,134.888,18.163,1.443,0.4568
2026-08-02 11:09:00,133.251,26.987,1.944,0.7967
2026-08-02 11:10:00,129.326,26.322,1.908,0.8486
2026-08-02 11:11:00,132.483,26.326,1.949,0.7865
2026-08-02 11:12:00,126.292,15.502,1.653,0.5763
2026-08-02 11:13:00,128.223,25.312,1.849,0.8131
2026-08-02 11:14:00,134.329,11.893,1.807,0.5199
2026-08-02 11:15:00,134.790,28.968,1.298,0.5337
2026-08-02 11:16:00,133.605,19.924,1.616,0.4979
2026-08-02 11:17:00,131.445,24.339,1.506,0.5120
2026-08-02 11:18:00,133.117,29.474,1.569,0.7519
2026-08-02 11:19:00,126.422,18.297,1.439,0.6408
2026-08-02 11:20:00,129.028,16.071,1.249,0.3451
2026-08-02 11:21:00,130.971,16.309,1.795,0.6119
2026-08-02 11:22:00,130.948,11.853,1.154,0.3255
2026-08-02 11:23:00,127.724,23.532,1.270,0.5518
2026-08-02 11:24:00,131.314,29.921,1.816,0.7695
2026-08-02 11:25:00,127.841,27.460,1.898,0.9250
2026-08-02 11:26:00,132.527,29.338,1.935,0.9401
2026-08-02 11:27:00,129.788,14.217,1.954,0.6713
2026-08-02 11:28:00,130.406,11.389,1.145,0.3183
2026-08-02 11:29:00,134.442,15.520,1.540,0.4880
2026-08-02 11:30:00,134.764,22.186,1.179,0.3131
2026-08-02 11:31:00,133.058,24.644,1.486,0.6272
2026-08-02 11:32:00,129.347,25.650,1.738,0.8033
2026-08-02 11:33:00,129.509,10.932,1.975,0.4746
2026-08-02 11:34:00,130.163,22.140,1.969,0.7884
2026-08-02 11:35:00,132.688,15.301,1.578,0.4314
2026-08-02 11:36:00,132.305,15.252,1.392,0.3184
2026-08-02 11:37:00,127.782,25.674,1.359,0.6558
2026-08-02 11:38:00,129.544,27.885,1.547,0.8244
2026-08-02 11:39:00,131.771,21.958,1.117,0.3737
2026-08-02 11:40:00,125.750,10.376,1.377,0.3725
2026-08-02 11:41:00,126.071,16.552,1.134,0.3340
2026-08-02 11:42:00,133.242,28.801,1.062,0.4744
2026-08-02 11:43:00,134.294,22.424,1.961,0.6780
2026-08-02 11:44:00,126.789,26.685,1.318,0.6166
2026-08-02 11:45:00,134.167,19.555,1.473,0.5530
2026-08-02 11:46:00,133.555,18.935,1.696,0.5823
2026-08-02 11:47:00,126.468,21.079,1.510,0.6261
2026-08-02 11:48:00,126.464,26.870,1.899,0.8551
2026-08-02 11:49:00,129.909,28.946,1.910,0.9317
2026-08-02 11:50:00,132.870,20.688,1.278,0.3915
2026-08-02 11:51:00,129.913,29.148,1.428,0.7479
2026-08-02 11:52:00,133.219,25.674,1.200,0.4949
2026-08-02 11:53:00,126.328,25.524,1.931,0.8424
2026-08-02 11:54:00,127.473,28.893,1.060,0.4270
2026-08-02 11:55:00,132.286,12.808,1.806,0.4528
2026-08-02 11:56:00,130.091,10.976,1.831,0.4319
2026-08-02 11:57:00,129.097,12.389,1.879,0.5501
2026-08-02 11:58:00,133.357,21.328,1.650,0.5357
2026-08-02 11:59:00,126.399,27.180,1.516,0.7799
2026-08-02 12:00:00,129.082,11.038,1.604,0.2582
2026-08-02 12:01:00,134.033,20.182,1.191,0.4145
2026-08-02 12:02:00,134.103,22.529,1.176,0.3897
2026-08-02 12:03:00,128.671,22.186,1.792,0.7445
2026-08-02 12:04:00,129.266,15.816,1.545,0.5798
2026-08-02 12:05:00,125.762,14.834,1.932,0.7179
2026-08-02 12:06:00,127.141,10.452,1.268,0.3486
2026-08-02 12:07:00,125.177,13.188,1.283,0.4930
2026-08-02 12:08:00,130.334,10.259,1.510,0.4351
2026-08-02 12:09:00,134.883,19.762,1.079,0.4506
2026-08-02 12:10:00,126.464,23.258,1.743,0.7373
2026-08-02 12:11:00,134.501,22.218,1.167,0.4670
2026-08-02 12:12:00,129.071,24.362,1.562,0.7201
2026-08-02 12:13:00,125.503,11.651,1.099,0.3227
2026-08-02 12:14:00,126.603,21.326,1.409,0.6559
2026-08-02 12:15:00,129.531,14.075,1.559,0.4716
2026-08-02 12:16:00,127.048,22.910,1.530,0.5762
2026-08-02 12:17:00,131.686,26.155,1.975,0.9161
2026-08-02 12:18:00,127.366,22.755,1.670,0.6821
2026-08-02 12:19:00,132.749,17.904,1.533,0.3969
2026-08-02 12:20:00,127.095,17.729,1.653,0.8080
2026-08-02 12:21:00,130.873,21.173,1.740,0.5989
2026-08-02 12:22:00,130.225,27.846,1.955,0.9256
2026-08-02 12:23:00,133.035,23.129,1.147,0.3767
2026-08-02 12:24:00,131.081,11.963,1.714,0.4152
2026-08-02 12:25:00,130.151,25.696,1.013,0.3984
2026-08-02 12:26:00,134.055,11.060,1.006,0.1646
2026-08-02 12:27:00,133.813,17.466,1.714,0.5897
2026-08-02 12:28:00,133.823,17.552,1.554,0.6254
2026-08-02 12:29:00,127.369,22.479,1.800,0.7694
2026-08-02 12:30:00,132.185,26.722,1.378,0.4803
2026-08-02 12:31:00,131.402,15.525,1.153,0.2916
2026-08-02 12:32:00,133.490,22.694,1.643,0.5668
2026-08-02 12:33:00,131.319,21.568,1.521,0.5871
2026-08-02 12:34:00,126.920,22.200,1.298,0.5313
2026-08-02 12:35:00,127.872,10.378,1.466,0.4973
2026-08-02 12:36:00,129.848,20.238,1.548,0.5824
2026-08-02 12:37:00,130.536,28.722,1.206,0.6017
2026-08-02 12:38:00,129.269,14.931,1.734,0.5374
2026-08-02 12:39:00,133.618,25.708,1.607,0.6468
2026-08-02 12:40:00,133.522,24.423,1.066,0.3968
2026-08-02 12:41:00,132.492,29.719,1.501,0.6740
2026-08-02 12:42:00,129.454,16.356,1.270,0.3948
2026-08-02 12:43:00,132.623,27.044,1.889,0.8050
2026-08-02 12:44:00,133.588,15.522,1.451,0.3881
2026-08-02 12:45:00,131.060,19.166,1.144,0.5442
2026-08-02 12:46:00,131.058,19.643,1.666,0.6274
2026-08-02 12:47:00,127.347,24.044,1.264,0.5962
2026-08-02 12:48:00,128.551,14.953,1.959,0.6208
2026-08-02 12:49:00,131.852,16.733,1.035,0.2427
2026-08-02 12:50:00,134.021,29.513,1.131,0.4099
2026-08-02 12:51:00,131.874,23.064,1.993,0.7731
2026-08-02 12:52:00,128.421,21.004,1.948,0.7694
2026-08-02 12:53:00,132.865,11.108,1.061,0.2689
2026-08-02 12:54:00,129.809,29.955,1.379,0.6674
2026-08-02 12:55:00,128.600,25.311,1.941,0.8358
2026-08-02 12:56:00,128.519,29.543,1.271,0.7746
2026-08-02 12:57:00,132.997,16.724,1.859,0.5987
